"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"error"	"qval_individual"	"model"	"N"	"N.not.zero"	"pval_joint"	"qval_joint"
"PWY_724_SP_of_L_lysine_L_threonine__L_methionine_biosyn_II"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.259771322308068	0.103568438325357	0.00031240279803878	NA	0.0111215396101806	"abundance"	754	746	0.000624708000569337	0.0171073883232834
"PWY_5097_L_lysine_biosyn_VI"	"diagnosis"	"CD"	"diagnosisCD"	-0.419521314213229	0.11636457713727	0.000311874014870376	NA	0.0201158739591393	"prevalence"	754	753	0.000623650764339601	0.0171073883232834
"PWY_724_SP_of_L_lysine_L_threonine__L_methionine_biosyn_II"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.40103528919417	0.870420374676723	0.107483538252357	NA	0.500338480297557	"prevalence"	754	746	0.000624708000569337	0.0171073883232834
"PWY_6282_palmitoleate_biosyn_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.11017111845638	0.279210668638077	0.000408596003392644	NA	0.0140767913426885	"abundance"	754	502	0.0008170250560913	0.0218145689976377
"PWY_6282_palmitoleate_biosyn_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.694439576476623	0.492769396862551	0.158758676057639	NA	0.567556512014978	"prevalence"	754	502	0.0008170250560913	0.0218145689976377
"PWY_7221_guanosine_rnt_de_novo_biosyn"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.155896764520451	0.0766055485458138	0.000422400213361086	NA	0.0140976071209262	"abundance"	754	753	0.000844622004781925	0.022001373197734
"GLUCUROCAT_PWY_SP_of_beta_D_glucuronide__D_glucuronate_deg"	"antibiotics"	"Yes"	"antibioticsYes"	0.0831202173999891	0.203458475115257	0.619966967293087	NA	0.861020443522778	"abundance"	754	706	0.00087190604276586	0.0221713250874747
"GLUCUROCAT_PWY_SP_of_beta_D_glucuronide__D_glucuronate_deg"	"antibiotics"	"Yes"	"antibioticsYes"	-1.75417497958546	0.498735250437409	0.00043604809035148	NA	0.0250000905134848	"prevalence"	754	706	0.00087190604276586	0.0221713250874747
"PWY0_1298_SP_of_pyrimidine_dns_deg"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.05967025438934	0.270077353722037	0.000525042159631396	NA	0.0169922735298888	"abundance"	754	441	0.0010498086499934	0.026074317167278
"PWY0_1298_SP_of_pyrimidine_dns_deg"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.671920891618326	0.421636940646112	0.111025514700334	NA	0.5025050078659	"prevalence"	754	441	0.0010498086499934	0.026074317167278
"FASYN_INITIAL_PWY_SP_of_fatty_acid_biosyn_initiation"	"age"	"age"	"age"	-0.113213342917749	0.103512852366964	0.263673817221664	NA	0.635674123685636	"abundance"	754	510	0.00140965798041003	0.0342162437063162
"FASYN_INITIAL_PWY_SP_of_fatty_acid_biosyn_initiation"	"age"	"age"	"age"	-0.432047483618934	0.127538036969005	0.00070507755738598	NA	0.0382968441695964	"prevalence"	754	510	0.00140965798041003	0.0342162437063162
"PWY0_862_dodec_5_enoate_biosyn"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.06136253091667	0.279489183491471	0.000778176577590577	NA	0.024443899554904	"abundance"	754	517	0.00155574759639524	0.0369230762877805
"PWY0_862_dodec_5_enoate_biosyn"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.679398370678283	0.524433448664589	0.195151194746941	NA	0.608447229543332	"prevalence"	754	517	0.00155574759639524	0.0369230762877805
"PWY_7664_oleate_biosyn_IV"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.05245977251673	0.27954800469154	0.000873204891454274	NA	0.0266452235449476	"abundance"	754	502	0.00174564729612609	0.0405293763535362
"PWY_7664_oleate_biosyn_IV"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.672599220367708	0.493756784082717	0.173132393015539	NA	0.576243230782021	"prevalence"	754	502	0.00174564729612609	0.0405293763535362
"PWY_7388_octanoyl_acyl_carrier_protein_biosyn"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.04442003751215	0.279691986493473	0.000969082349556538	NA	0.028749443036844	"abundance"	754	506	0.00193722557851285	0.0440203599542921
"PWY_7388_octanoyl_acyl_carrier_protein_biosyn"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.602103691915468	0.499110705626945	0.227681414014381	NA	0.648533465858672	"prevalence"	754	506	0.00193722557851285	0.0440203599542921
"PWY_6126_SP_of_adenosine_nt_de_novo_biosyn_II"	"diagnosis"	"UC"	"diagnosisUC"	0.518322246381238	0.162601301129122	0.00100804737979431	NA	0.0290971513951438	"abundance"	754	735	0.00201507860006871	0.0441459614633746
"PWY_7388_octanoyl_acyl_carrier_protein_biosyn"	"age"	"age"	"age"	-0.094224882586506	0.105340509319031	0.357468413761469	NA	0.721694264456047	"abundance"	754	506	0.00202542332556681	0.0441459614633746
"PWY_6126_SP_of_adenosine_nt_de_novo_biosyn_II"	"diagnosis"	"UC"	"diagnosisUC"	-2.19187316503548	1.05795211165352	0.0382833929684358	NA	0.329237179528548	"prevalence"	754	735	0.00201507860006871	0.0441459614633746
"PWY_7388_octanoyl_acyl_carrier_protein_biosyn"	"age"	"age"	"age"	-0.426874309201772	0.129874224081311	0.0010132249752086	NA	0.0516311184087054	"prevalence"	754	506	0.00202542332556681	0.0441459614633746
"FASYN_ELONG_PWY_fatty_acid_elongation__saturated"	"age"	"age"	"age"	-0.104830790585449	0.100328725504447	0.284433914184484	NA	0.669874964338092	"abundance"	754	503	0.00210016261669574	0.0448594734926209
"FASYN_ELONG_PWY_fatty_acid_elongation__saturated"	"age"	"age"	"age"	-0.411522673536571	0.125594235971625	0.00105063322343296	NA	0.0516311184087054	"prevalence"	754	503	0.00210016261669574	0.0448594734926209
"PWY_7664_oleate_biosyn_IV"	"age"	"age"	"age"	-0.10003704146212	0.103630268039986	0.321802504075078	NA	0.697129968260007	"abundance"	754	502	0.00256348946402021	0.0536824852465408
"PWY_7664_oleate_biosyn_IV"	"age"	"age"	"age"	-0.408923497779594	0.127000706107911	0.00128256722134874	NA	0.0601640623832683	"prevalence"	754	502	0.00256348946402021	0.0536824852465408
"FASYN_INITIAL_PWY_SP_of_fatty_acid_biosyn_initiation"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.00245025730419	0.274666418539822	0.00133052434710009	NA	0.0363677234622606	"abundance"	754	510	0.00265927839916195	0.0538850761373151
"HISTSYN_PWY_L_histidine_biosyn"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.401404926955041	0.161416922557404	0.00143531736219072	NA	0.0363677234622606	"abundance"	754	655	0.00286857458845124	0.0538850761373151
"PWY_5030_L_histidine_deg_III"	"age"	"age"	"age"	0.411170450142953	0.12379017985335	0.0014472435400501	NA	0.0363677234622606	"abundance"	754	506	0.00289239256623599	0.0538850761373151
"PWY_7220_adenosine_dnt_de_novo_biosyn_II"	"diagnosis"	"UC"	"diagnosisUC"	0.55801540640585	0.180543066774653	0.00146424354763783	NA	0.0363677234622606	"abundance"	754	735	0.00292634308610887	0.0538850761373151
"PWY_7222_guanosine_dnt_de_novo_biosyn_II"	"diagnosis"	"UC"	"diagnosisUC"	0.55801540640585	0.180543066774653	0.00146424354763783	NA	0.0363677234622606	"abundance"	754	735	0.00292634308610887	0.0538850761373151
"PWY_7663_gondoate_biosyn"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	0.827690228602154	0.204018199810502	0.00146360958961924	NA	0.0363677234622606	"abundance"	754	743	0.00292507702620766	0.0538850761373151
"PWY_841_SP_of_purine_nt_de_novo_biosyn_I"	"diagnosis"	"UC"	"diagnosisUC"	0.0588654046363545	0.193204259526323	0.633020483710352	NA	0.864031825490862	"abundance"	754	609	0.00284863626000148	0.0538850761373151
"FASYN_INITIAL_PWY_SP_of_fatty_acid_biosyn_initiation"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.761075106311498	0.520210903752073	0.143463931515059	NA	0.550915697305397	"prevalence"	754	510	0.00265927839916195	0.0538850761373151
"HISTSYN_PWY_L_histidine_biosyn"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.152268456455351	0.501109449653297	0.76123251714881	NA	1	"prevalence"	754	655	0.00286857458845124	0.0538850761373151
"PWY_5030_L_histidine_deg_III"	"age"	"age"	"age"	0.548840155426307	0.236025848407651	0.0200538302435705	NA	0.252384790382497	"prevalence"	754	506	0.00289239256623599	0.0538850761373151
"PWY_7220_adenosine_dnt_de_novo_biosyn_II"	"diagnosis"	"UC"	"diagnosisUC"	-2.19192356362389	1.05698668847484	0.0381027619175855	NA	0.329237179528548	"prevalence"	754	735	0.00292634308610887	0.0538850761373151
"PWY_7222_guanosine_dnt_de_novo_biosyn_II"	"diagnosis"	"UC"	"diagnosisUC"	-2.19192356362389	1.05698668847484	0.0381027619175855	NA	0.329237179528548	"prevalence"	754	735	0.00292634308610887	0.0538850761373151
"PWY_7663_gondoate_biosyn"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	10.1897169263867	155191.284357742	0.999947611633976	NA	1	"prevalence"	754	743	0.00292507702620766	0.0538850761373151
