"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"error"	"qval_individual"	"model"	"N"	"N.not.zero"	"pval_joint"	"qval_joint"
"X1CMET2_PWY_N10_formyl_tetrahydrofolate_biosyn"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.67999399196366	0.149462777068063	2.77595094469002e-07	NA	1.93622578392129e-05	"abundance"	763	737	5.55190111878968e-07	2.95043888027109e-05
"X1CMET2_PWY_N10_formyl_tetrahydrofolate_biosyn"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.82808668633743	0.839383910471276	0.0294141507511009	NA	0.163942830074664	"prevalence"	763	737	5.55190111878968e-07	2.95043888027109e-05
"PWY_7208_SP_of_pyrimidine_nucleobases_salvage"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.558238259643606	0.1290717951048	5.24037067975321e-07	NA	3.44014922270858e-05	"abundance"	763	753	1.04807386133579e-06	5.31659286023066e-05
"PWY_7208_SP_of_pyrimidine_nucleobases_salvage"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.72837476885997	0.948899912886775	0.00403639937181381	NA	0.0583153488190995	"prevalence"	763	753	1.04807386133579e-06	5.31659286023066e-05
"PWY_6386_UDP_N_acetylmuramoyl_pentapeptide_biosyn_II"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.277681199848408	0.0741371094117381	6.17947236534121e-07	NA	3.83127286651155e-05	"abundance"	763	757	1.23589409120946e-06	5.9967730686511e-05
"PWY_6386_UDP_N_acetylmuramoyl_pentapeptide_biosyn_II"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.25585051934386	0.946706391849984	0.0171796267924954	NA	0.128424049354337	"prevalence"	763	757	1.23589409120946e-06	5.9967730686511e-05
"PWY_5686_UMP_biosyn"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.351509890575242	0.0910767383670779	1.15062079096102e-06	NA	6.75838317217105e-05	"abundance"	763	761	2.30124025799384e-06	0.000107007671996713
"ARGININE_SYN4_PWY_L_ornithine_de_novo_biosyn"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.233064539349426	0.209074102139787	0.509927922145484	NA	0.787868703220784	"abundance"	763	687	3.05926184945617e-06	0.000131312931692042
"PWY_7228_SP_of_guanosine_nt_de_novo_biosyn_I"	"antibiotics"	"Yes"	"antibioticsYes"	0.472264072827213	0.107150038435816	1.49691409405687e-06	NA	8.35278064483735e-05	"abundance"	763	742	2.99382594736194e-06	0.000131312931692042
"ARGININE_SYN4_PWY_L_ornithine_de_novo_biosyn"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-5.45216081977585	1.13413609693214	1.52963209461526e-06	NA	0.000207920873115827	"prevalence"	763	687	3.05926184945617e-06	0.000131312931692042
"PWY_7228_SP_of_guanosine_nt_de_novo_biosyn_I"	"antibiotics"	"Yes"	"antibioticsYes"	-0.407810542126271	0.945688260530119	0.666300071183619	NA	0.889595656196533	"prevalence"	763	742	2.99382594736194e-06	0.000131312931692042
"GLUCOSE1PMETAB_PWY_glucose__glucose_1_phosphate_deg"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.80501080905036	0.375878966835785	9.13569100294331e-06	NA	0.000443279615621075	"abundance"	763	291	3.39131837549617e-06	0.000140174492853842
"GLUCOSE1PMETAB_PWY_glucose__glucose_1_phosphate_deg"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.96852727189881	0.411251395332351	1.69566062538057e-06	NA	0.000207920873115827	"prevalence"	763	291	3.39131837549617e-06	0.000140174492853842
"PWY_7221_guanosine_rnt_de_novo_biosyn"	"antibiotics"	"Yes"	"antibioticsYes"	0.288327563791755	0.0697918400252851	1.79000575151706e-06	NA	9.5126019937764e-05	"abundance"	763	761	3.58000829891354e-06	0.000142688902199554
"PWY_7221_guanosine_rnt_de_novo_biosyn"	"antibiotics"	"Yes"	"antibioticsYes"	-1.00939741885422	1.44086077318081	0.483582849603844	NA	0.755297253008565	"prevalence"	763	761	3.58000829891354e-06	0.000142688902199554
"CITRULBIO_PWY_L_citrulline_biosyn"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.903553265844833	0.273964907322448	0.000291000097254746	NA	0.00738082064855219	"abundance"	763	649	3.96225652415173e-06	0.000149975555556275
"PWY_5723_Rubisco_shunt"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.967964250384726	0.388492235793745	0.0263522365062028	NA	0.189630445557276	"abundance"	763	205	4.16598765434097e-06	0.000149975555556275
"TRNA_CHARGING_PWY_tRNA_charging"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.478870564156261	0.256158976759586	0.134706167655017	NA	0.441475339401066	"abundance"	763	659	4.07399296078077e-06	0.000149975555556275
"CITRULBIO_PWY_L_citrulline_biosyn"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.66638613599373	0.560714126371236	1.98113022451435e-06	NA	0.000207920873115827	"prevalence"	763	649	3.96225652415173e-06	0.000149975555556275
"PWY_5723_Rubisco_shunt"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.74031617256984	0.366752904009251	2.08299599660665e-06	NA	0.000207920873115827	"prevalence"	763	205	4.16598765434097e-06	0.000149975555556275
"TRNA_CHARGING_PWY_tRNA_charging"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.99599642007691	0.420234664462949	2.03699855507194e-06	NA	0.000207920873115827	"prevalence"	763	659	4.07399296078077e-06	0.000149975555556275
"PWY_2942_L_lysine_biosyn_III"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.329392411328335	0.0909760233369318	3.61311434641694e-06	NA	0.000183283436845514	"abundance"	763	761	7.2262156382386e-06	0.000252014270383571
"PWY_2942_L_lysine_biosyn_III"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.22595791903988	1.57811990622671	0.437248967242051	NA	0.724131773803578	"prevalence"	763	761	7.2262156382386e-06	0.000252014270383571
"PWY0_1296_purine_rns_deg"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.0282878348100816	0.198222359736601	0.735712311429258	NA	0.913618988042361	"abundance"	763	752	2.47438161801782e-05	0.000836790874456934
"COA_PWY_1_coenzyme_A_biosyn_II"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.322971429287911	0.0962364984274792	1.59900231466653e-05	NA	0.000743536076319937	"abundance"	763	759	3.19797906124904e-05	0.00102701388591432
"PHOSLIPSYN_PWY_SP_of_phospholipid_biosyn_I"	"age"	"age"	"age"	-0.108194991697296	0.0788912944626892	0.217961157491895	NA	0.532264008229662	"abundance"	763	533	3.22092168521518e-05	0.00102701388591432
"COA_PWY_1_coenzyme_A_biosyn_II"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.36860871869463	1.26805407584517	0.0617748553677501	NA	0.252423820125285	"prevalence"	763	759	3.19797906124904e-05	0.00102701388591432
"PHOSLIPSYN_PWY_SP_of_phospholipid_biosyn_I"	"age"	"age"	"age"	-0.52776471073147	0.122365773113257	1.61047381073706e-05	NA	0.00136023095706869	"prevalence"	763	533	3.22092168521518e-05	0.00102701388591432
"ANAGLYCOLYSIS_PWY_glycolysis_III"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.289987479612015	0.0894703574888061	1.93640593241303e-05	NA	0.00083116500791267	"abundance"	763	761	3.87277436814671e-05	0.00116811248509506
"PWY0_1298_SP_of_pyrimidine_dns_deg"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.3442930570977	0.288802208375232	1.91086440959402e-05	NA	0.00083116500791267	"abundance"	763	445	3.82169230516013e-05	0.00116811248509506
"PWY0_1298_SP_of_pyrimidine_dns_deg"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.995418785475806	0.394714473792695	0.0116732675277883	NA	0.105406878333811	"prevalence"	763	445	3.82169230516013e-05	0.00116811248509506
"DTDPRHAMSYN_PWY_dTDP_L_rhamnose_biosyn_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.55326412544924	0.155029319899276	3.23946297865465e-05	NA	0.00128813806168286	"abundance"	763	748	4.30227564826448e-05	0.00126351042722715
"DTDPRHAMSYN_PWY_dTDP_L_rhamnose_biosyn_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-3.63170984958283	0.854802693944383	2.15116096159965e-05	NA	0.00168712481131173	"prevalence"	763	748	4.30227564826448e-05	0.00126351042722715
"PWY_6545_pyrimidine_dnt_de_novo_biosyn_III"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.716428873861413	0.219372756880517	0.000236457402586253	NA	0.00613689444851762	"abundance"	763	615	4.63255677876116e-05	0.00132562393976858
"PWY_6545_pyrimidine_dnt_de_novo_biosyn_III"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.76128525409488	0.416183490502738	2.31630521572984e-05	NA	0.00169553541791425	"prevalence"	763	615	4.63255677876116e-05	0.00132562393976858
"P161_PWY_acetylene_deg"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.17620679599403	0.257425997636549	3.18827787935761e-05	NA	0.00128813806168286	"abundance"	763	518	6.37645410755686e-05	0.00177903069600836
"P161_PWY_acetylene_deg"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.258444109649533	0.401124805209571	0.519381889206942	NA	0.781207279930441	"prevalence"	763	518	6.37645410755686e-05	0.00177903069600836
"PWY_724_SP_of_L_lysine_L_threonine__L_methionine_biosyn_II"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.329553314860256	0.10173652865319	3.34731216745547e-05	NA	0.00128813806168286	"abundance"	763	753	6.69451228992348e-05	0.00182221358915966
"PWY_724_SP_of_L_lysine_L_threonine__L_methionine_biosyn_II"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.69419006434619	0.799914802636343	0.0341781897879138	NA	0.178703106605378	"prevalence"	763	753	6.69451228992348e-05	0.00182221358915966
"PWY_6387_UDP_N_acetylmuramoyl_pentapeptide_biosyn_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.165993786270542	0.0638965469344158	4.84726590896483e-05	NA	0.0017859213061719	"abundance"	763	758	9.69429685806174e-05	0.00257498545246345
"TCA_TCA_cyc_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.34002939708582	0.303125720005987	4.96089251714418e-05	NA	0.0017859213061719	"abundance"	763	395	9.92153892974269e-05	0.00257498545246345
"PWY_6387_UDP_N_acetylmuramoyl_pentapeptide_biosyn_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.21173474277773	0.953196882479265	0.020322838454379	NA	0.137529271120421	"prevalence"	763	758	9.69429685806174e-05	0.00257498545246345
"TCA_TCA_cyc_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.946908598967446	0.352517700282075	0.00722848179150214	NA	0.0801704344148419	"prevalence"	763	395	9.92153892974269e-05	0.00257498545246345
"PWY0_845_SP_of_pyridoxal_5_phosphate_biosyn__salvage"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.943489956888881	0.258069987562015	6.35172175463338e-05	NA	0.00221516296192839	"abundance"	763	712	0.000127030400655743	0.0032219528893593
"PWY0_845_SP_of_pyridoxal_5_phosphate_biosyn__salvage"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.975553540790669	0.583928724529248	0.0947864245784911	NA	0.307007357484316	"prevalence"	763	712	0.000127030400655743	0.0032219528893593
"PWY_4984_urea_cyc"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.767836170843051	0.276907478628981	0.00191704258571025	NA	0.0319316347112335	"abundance"	763	625	0.000140187488633568	0.00347664971811248
"PWY_4984_urea_cyc"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.96768827784204	0.494896520732862	7.00962010554851e-05	NA	0.00452738992699545	"prevalence"	763	625	0.000140187488633568	0.00347664971811248
"PWY_6969_TCA_cyc_V"	"antibiotics"	"Yes"	"antibioticsYes"	-0.0481580627154489	0.389182952692658	0.99903951375153	NA	1	"abundance"	763	381	0.000151329124336933	0.0036713761469569
"PWY_6969_TCA_cyc_V"	"antibiotics"	"Yes"	"antibioticsYes"	-1.30081752736884	0.328678209841602	7.56674249480657e-05	NA	0.00461571292183201	"prevalence"	763	381	0.000151329124336933	0.0036713761469569
"PWY_5659_GDP_mannose_biosyn"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.262438654088093	0.218509434071899	0.102098222453748	NA	0.390986375933641	"abundance"	763	748	0.000161476803864822	0.00367998562908815
"PWY_6282_palmitoleate_biosyn_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.21346119743338	0.280962908732949	8.07914786070092e-05	NA	0.00265186147427712	"abundance"	763	508	0.000161576429951003	0.00367998562908815
"PWY0_862_dodec_5_enoate_biosyn"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.2229413114639	0.283333003743148	8.05224509867331e-05	NA	0.00265186147427712	"abundance"	763	523	0.000161038418108353	0.00367998562908815
"PWY_5659_GDP_mannose_biosyn"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.36594617702161	0.600160672953074	8.07416615403651e-05	NA	0.00466601812480636	"prevalence"	763	748	0.000161476803864822	0.00367998562908815
"PWY_6282_palmitoleate_biosyn_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.842134244612055	0.46333992311496	0.0691359877401257	NA	0.270678563360028	"prevalence"	763	508	0.000161576429951003	0.00367998562908815
"PWY0_862_dodec_5_enoate_biosyn"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.846109775450322	0.480473649963788	0.0782399255526704	NA	0.281663731989613	"prevalence"	763	523	0.000161038418108353	0.00367998562908815
"FUCCAT_PWY_fucose_deg"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.69376745258939	0.400371338102924	9.55863004327397e-05	NA	0.00304783746522679	"abundance"	763	261	0.000191163464124649	0.00426676851926216
"FUCCAT_PWY_fucose_deg"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.24403824187712	0.35872855446388	0.000524523466309546	NA	0.0159979657224411	"prevalence"	763	261	0.000191163464124649	0.00426676851926216
"FASYN_INITIAL_PWY_SP_of_fatty_acid_biosyn_initiation"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.18934828760063	0.279010930885759	0.000101539860081173	NA	0.00314773566251635	"abundance"	763	516	0.00020306940981916	0.00435818194919582
"PWY_5913_TCA_cyc_VI"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.40052967393684	0.633100156091422	0.630442543273226	NA	0.879416828498158	"abundance"	763	141	0.000201564868295688	0.00435818194919582
"FASYN_INITIAL_PWY_SP_of_fatty_acid_biosyn_initiation"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.968081207720719	0.479614215423368	0.0435435715914603	NA	0.208780967718006	"prevalence"	763	516	0.00020306940981916	0.00435818194919582
"PWY_5913_TCA_cyc_VI"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.57786559247227	0.405757809305625	0.000100787513209254	NA	0.00553323447518802	"prevalence"	763	141	0.000201564868295688	0.00435818194919582
"PWY_7242_D_fructuronate_deg"	"antibiotics"	"Yes"	"antibioticsYes"	0.1569467546471	0.194751448926472	0.293723169786523	NA	0.611870027641654	"abundance"	763	732	0.000217608951381734	0.00458210546683048
"PWY_7242_D_fructuronate_deg"	"antibiotics"	"Yes"	"antibioticsYes"	-2.56501214114122	0.662784259327611	0.000108810395541956	NA	0.00568922925262228	"prevalence"	763	732	0.000217608951381734	0.00458210546683048
