"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"model"	"N"	"N.not.zero"	"pval_joint"	"qval_joint"
"PWY_7208_SP_of_pyrimidine_nucleobases_salvage"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.271611366986484	0.12792529274838	0.000997297276184162	0.0276749994141105	"abundance"	754	745	0.00199359995051124	0.0491754654459439
"PWY_7208_SP_of_pyrimidine_nucleobases_salvage"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.52960227047215	0.961532495695611	0.00851834769471822	0.41395090769941	"prevalence"	754	745	0.00199359995051124	0.0491754654459439
"COA_PWY_1_coenzyme_A_biosyn_II"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.153716409177428	0.09545157802847	0.00144934977379711	0.032175564978296	"abundance"	754	751	0.00289659893282742	0.0643044963087688
"COA_PWY_1_coenzyme_A_biosyn_II"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.00005455826529	1.42901341319117	0.161631585533288	0.999999991570846	"prevalence"	754	751	0.00289659893282742	0.0643044963087688
"PWY_5686_UMP_biosyn"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.104164633307216	0.0871504990169365	0.00346198575304553	0.0548972026554362	"abundance"	754	753	0.00346198575304553	0.0698691670160097
"PWY_5686_UMP_biosyn"	"age"	"age"	"age"	0.067216846814816	0.0353111483348696	0.0050824685691404	0.0676900577099967	"abundance"	754	753	0.0050824685691404	0.0805934301677978
"PWY_6151_S_adenosyl_L_methionine_cyc_I"	"age"	"age"	"age"	-0.201554393260518	0.0536006796022152	0.00238992260658057	0.0452416704421515	"abundance"	754	743	0.00477413348309569	0.0805934301677978
"PWY_6527_stachyose_deg"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.699084421477718	0.179932102902488	0.00244549569957576	0.0452416704421515	"abundance"	754	721	0.00488501094993487	0.0805934301677978
"PWY_6151_S_adenosyl_L_methionine_cyc_I"	"age"	"age"	"age"	-0.368180985073812	0.276477254317113	0.182963277238613	0.999999991570846	"prevalence"	754	743	0.00477413348309569	0.0805934301677978
"PWY_6527_stachyose_deg"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.851902434583481	0.766844402701132	0.266602981942479	0.999999991570846	"prevalence"	754	721	0.00488501094993487	0.0805934301677978
"PWY_3841_folate_transformations_II"	"age"	"age"	"age"	0.113057253703991	0.0481362522300352	0.00286565411505677	0.0489365548878926	"abundance"	754	738	0.0057230962566064	0.0847018245977748
"PWY_3841_folate_transformations_II"	"age"	"age"	"age"	0.376432413202337	0.592740577143714	0.525382041469567	0.999999991570846	"prevalence"	754	738	0.0057230962566064	0.0847018245977748
