"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"model"	"N"	"N.not.zero"	"pval_joint"	"qval_joint"
"Bacteroides_uniformis"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-3.47554673333928	0.556380985659394	4.19207272833974e-10	4.13617842529521e-08	"prevalence"	685	553	8.38414545492214e-10	8.27235684885651e-08
"Dysosmobacter_welbionis"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.86797528132257	0.457823765354046	3.74347132037201e-10	4.13617842529521e-08	"prevalence"	685	524	7.48694263934264e-10	8.27235684885651e-08
"Fusicatenibacter_saccharivorans"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.0141370324782729	0.382010415846398	0.111790772033944	0.417352215593392	"abundance"	685	484	1.02547422789531e-09	8.67258204162887e-08
"Fusicatenibacter_saccharivorans"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.49171690638375	0.400909798475133	5.12737114079104e-10	4.33629102192613e-08	"prevalence"	685	484	1.02547422789531e-09	8.67258204162887e-08
"Parabacteroides_distasonis"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.22236831224169	0.302208493826304	0.0382853123858276	0.223341997252581	"abundance"	685	484	1.6110454771437e-09	1.19217365308634e-07
"Parabacteroides_distasonis"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-3.27178527626914	0.532531394190657	8.05522738896288e-10	5.96086826783253e-08	"prevalence"	685	484	1.6110454771437e-09	1.19217365308634e-07
"Clostridium_fessum"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.54553460472029	0.525775198271091	0.0712904116148832	0.309744547016389	"abundance"	685	391	2.57096732620118e-09	1.383647870101e-07
"Clostridium_sp_AF34_10BH"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.682944599975036	0.623595608988137	0.0412171430858645	0.225798262122562	"abundance"	685	377	2.37577764240717e-09	1.383647870101e-07
"Escherichia_coli"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.96377770931876	0.406780225292058	1.05365654487849e-09	5.31042898618757e-07	"abundance"	685	327	2.10731308864678e-09	1.383647870101e-07
"Clostridium_fessum"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-3.59200789077878	0.591841995300723	1.28548366392683e-09	7.61006329044683e-08	"prevalence"	685	391	2.57096732620118e-09	1.383647870101e-07
"Clostridium_sp_AF34_10BH"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-3.30027688101065	0.542641801250528	1.18788882190913e-09	7.61006329044683e-08	"prevalence"	685	377	2.37577764240717e-09	1.383647870101e-07
"Escherichia_coli"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.0761879241214	0.359260649175755	0.002739386667571	0.0121023649791196	"prevalence"	685	327	2.10731308864678e-09	1.383647870101e-07
"Eubacterium_rectale"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.765780788225899	0.374056749711081	1	1	"abundance"	685	514	3.71549363370521e-09	1.83297685929457e-07
"Eubacterium_rectale"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.82101624854131	0.469404207035937	1.85774681857822e-09	9.99805560543915e-08	"prevalence"	685	514	3.71549363370521e-09	1.83297685929457e-07
"Phocaeicola_dorei"	"reads"	"reads"	"reads"	-0.23413197758432	0.167949099880236	1	1	"abundance"	685	310	5.87543953753958e-09	2.67558477401802e-07
"Phocaeicola_dorei"	"reads"	"reads"	"reads"	0.827662975624539	0.139453622619658	2.9377197730849e-09	1.44927508805521e-07	"prevalence"	685	310	5.87543953753958e-09	2.67558477401802e-07
"Clostridium_sp_AT4"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	3.06589362909936	0.593407795138998	3.21412698977573e-09	8.09960001423485e-07	"abundance"	685	229	6.42825396922085e-09	2.71823310698482e-07
"Clostridium_sp_AT4"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.63894082949518	0.490959340227027	0.00084310446646001	0.00470865890702194	"prevalence"	685	229	6.42825396922085e-09	2.71823310698482e-07
"Clostridiales_bacterium"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.03524469608249	0.572396292559124	0.441717713413811	0.855071898115956	"abundance"	685	407	1.26588606241296e-08	4.99603032632315e-07
"Clostridiales_bacterium"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-3.88157702708863	0.668337168483544	6.32943033209567e-09	2.8823251973851e-07	"prevalence"	685	407	1.26588606241296e-08	4.99603032632315e-07
"Anaerostipes_hadrus"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.15191907594468	0.400069175040051	0.269260119598805	0.671571887781096	"abundance"	685	468	7.3947909984943e-08	2.73607266944289e-06
"Anaerostipes_hadrus"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.31491761531241	0.420532638961542	3.69739556760082e-08	1.56347012572835e-06	"prevalence"	685	468	7.3947909984943e-08	2.73607266944289e-06
"Roseburia_inulinivorans"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.181495577676549	0.488971598256355	0.113503342612264	0.420605835149102	"abundance"	685	349	9.70901876232058e-08	3.38102300429046e-06
"Roseburia_inulinivorans"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.25456553620911	0.413184513636094	4.85450949899161e-08	1.91591308226869e-06	"prevalence"	685	349	9.70901876232058e-08	3.38102300429046e-06
"Bacteroides_faecis"	"reads"	"reads"	"reads"	-0.159244769587198	0.134052020479345	1	1	"abundance"	685	203	1.14648616609725e-07	3.77066561294207e-06
"Bacteroides_faecis"	"reads"	"reads"	"reads"	1.05301148960054	0.194033658816299	5.73243099479007e-08	2.12099946807233e-06	"prevalence"	685	203	1.14648616609725e-07	3.77066561294207e-06
"Bacteroides_thetaiotaomicron"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.760622727976732	0.379542500431247	1	1	"abundance"	685	453	1.34532649628119e-07	4.19175413578138e-06
"Bacteroides_thetaiotaomicron"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-3.28261359521258	0.60808014164339	6.72663270764387e-08	2.34245091936775e-06	"prevalence"	685	453	1.34532649628119e-07	4.19175413578138e-06
"Ruthenibacterium_lactatiformans"	"reads"	"reads"	"reads"	-0.515251337776747	0.143809606126392	0.0333713034087139	0.210843100529418	"abundance"	685	336	1.53129357488855e-07	4.53262898167009e-06
"Ruthenibacterium_lactatiformans"	"reads"	"reads"	"reads"	0.620187191522132	0.115382754307226	7.65646816755025e-08	2.51812730843875e-06	"prevalence"	685	336	1.53129357488855e-07	4.53262898167009e-06
"Veillonella_dispar"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	2.2957065370139	0.519542620838665	8.96826642186643e-08	1.50666875887356e-05	"abundance"	685	204	1.79365320394348e-07	5.05639379397401e-06
"Veillonella_dispar"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.0406577774678091	0.399672921545406	0.91897287355057	0.981180940744078	"prevalence"	685	204	1.79365320394348e-07	5.05639379397401e-06
"Blautia_wexlerae"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.404409327222696	0.336658495359987	0.00313715561393925	0.0343723136831605	"abundance"	685	558	2.79554904720093e-07	7.05147564709963e-06
"Clostridium_leptum"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.8028639778058	1.11924382498629	1	1	"abundance"	685	232	2.63088381906224e-07	7.05147564709963e-06
"Roseburia_hominis"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.807867008589443	0.557318876423115	0.0123472821568936	0.0987782572551488	"abundance"	685	351	2.85870634341877e-07	7.05147564709963e-06
"Blautia_wexlerae"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.90070224691436	0.360970014231771	1.39777462128916e-07	4.02941494345838e-06	"prevalence"	685	558	2.79554904720093e-07	7.05147564709963e-06
"Clostridium_leptum"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-3.29257241617122	0.623985434117659	1.3154419960505e-07	4.02941494345838e-06	"prevalence"	685	232	2.63088381906224e-07	7.05147564709963e-06
"Roseburia_hominis"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.1044323515254	0.399973068895939	1.42935327386192e-07	4.02941494345838e-06	"prevalence"	685	351	2.85870634341877e-07	7.05147564709963e-06
"Phocaeicola_vulgatus"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.43310193191482	0.349424080857448	2.10077099816629e-07	2.57524908132215e-05	"abundance"	685	544	4.20154155500871e-07	9.94925040226062e-06
"Phocaeicola_vulgatus"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.71009988415178	0.566014042605688	1.68415109001232e-06	2.93240425084498e-05	"prevalence"	685	544	4.20154155500871e-07	9.94925040226062e-06
"Blautia_faecis"	"reads"	"reads"	"reads"	-0.0888290040358037	0.108359948074394	1	1	"abundance"	685	469	4.96512472280328e-07	1.12033161478264e-05
"Sutterella_wadsworthensis"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.34218899131277	0.363915742165866	2.55481059654976e-07	2.57524908132215e-05	"abundance"	685	243	5.10962054039379e-07	1.12033161478264e-05
"Blautia_faecis"	"reads"	"reads"	"reads"	0.70327008210071	0.136318750241452	2.48256266955751e-07	6.68035045626384e-06	"prevalence"	685	469	4.96512472280328e-07	1.12033161478264e-05
"Sutterella_wadsworthensis"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-3.67552863423418	0.921275039957783	6.61818640049928e-05	0.000559709478442225	"prevalence"	685	243	5.10962054039379e-07	1.12033161478264e-05
"Bacteroides_xylanisolvens"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.19328746540941	0.418898463854722	0.000155310396318593	0.00355801998838958	"abundance"	685	456	6.6968291150715e-07	1.36707684004218e-05
"Veillonella_parvula"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	2.14468948081011	0.520772643873959	3.34191573849937e-07	2.80720922033947e-05	"abundance"	685	233	6.68383036015866e-07	1.36707684004218e-05
"Bacteroides_xylanisolvens"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.73913614303282	0.536801325351243	3.34841511812994e-07	8.61852934753446e-06	"prevalence"	685	456	6.6968291150715e-07	1.36707684004218e-05
"Veillonella_parvula"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.058628340144517	0.419731011182556	0.888912240879122	0.977596202121622	"prevalence"	685	233	6.68383036015866e-07	1.36707684004218e-05
"Collinsella_aerofaciens"	"reads"	"reads"	"reads"	-0.168582892096029	0.106684842579067	1	1	"abundance"	685	288	7.47374047229534e-07	1.47481811986628e-05
"Collinsella_aerofaciens"	"reads"	"reads"	"reads"	0.742520073850555	0.14611085208552	3.73687093435788e-07	9.21761497141611e-06	"prevalence"	685	288	7.47374047229534e-07	1.47481811986628e-05
"Bacteroides_ovatus"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.16432727279425	0.331079556533847	0.0858673047483707	0.353339862374456	"abundance"	685	499	7.85936303084896e-07	1.50088481105245e-05
"Bacteroides_ovatus"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.87137455173985	0.566085591760389	3.92968228754462e-07	9.30548765690566e-06	"prevalence"	685	499	7.85936303084896e-07	1.50088481105245e-05
"Alistipes_shahii"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.46185223600626	0.604370016559257	0.00226365277664472	0.0268910081258797	"abundance"	685	255	8.50736190588429e-07	1.57386195258859e-05
"Alistipes_shahii"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-3.5703172547751	0.705981401679444	4.25368185763261e-07	9.68530638353272e-06	"prevalence"	685	255	8.50736190588429e-07	1.57386195258859e-05
"Dorea_longicatena"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.594461005296068	0.380991948195875	1	1	"abundance"	685	429	9.17892554759509e-07	1.64664361338676e-05
"Dorea_longicatena"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.55758381455665	0.507182792018851	4.58946382695645e-07	1.00628243909564e-05	"prevalence"	685	429	9.17892554759509e-07	1.64664361338676e-05
"GGB33469_SGB15236"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-5.73393681164483	0.950267877308889	5.46857942338633e-07	3.44520503673339e-05	"abundance"	685	108	1.09371558562366e-06	1.90435184320354e-05
"GGB33469_SGB15236"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.30312503891377	0.925153416924716	0.0127940187573052	0.0424698015614598	"prevalence"	685	108	1.09371558562366e-06	1.90435184320354e-05
"Ruminococcus_gnavus"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.44234057094389	0.401535171733107	6.31037969838721e-07	3.53381263109684e-05	"abundance"	685	373	1.26207554146852e-06	2.13471063014104e-05
"Ruminococcus_gnavus"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.0964974162400736	0.368302088890406	0.793316692613986	0.939390374300395	"prevalence"	685	373	1.26207554146852e-06	2.13471063014104e-05
"Enterocloster_bolteae"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.28786577339219	0.374186799671052	7.29365661552048e-07	3.66563393459515e-05	"abundance"	685	423	1.45873079112983e-06	2.39880174541349e-05
"Enterocloster_bolteae"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.58970679978961	0.443343291595898	0.000336143982325071	0.00211699188868555	"prevalence"	685	423	1.45873079112983e-06	2.39880174541349e-05
"Bacteroides_ovatus"	"reads"	"reads"	"reads"	0.177940531904417	0.0771018301501862	8.00039152391798e-07	3.66563393459515e-05	"abundance"	685	499	1.60007766472095e-06	2.56012426355352e-05
"Bacteroides_ovatus"	"reads"	"reads"	"reads"	0.433609715003568	0.179828651293079	0.0158984608923993	0.0508750748556778	"prevalence"	685	499	1.60007766472095e-06	2.56012426355352e-05
"Clostridiales_bacterium"	"reads"	"reads"	"reads"	-0.0773057069754473	0.0943771548593007	1	1	"abundance"	685	407	1.86644975355448e-06	2.83317501052373e-05
"Eubacterium_siraeum"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.34978826029467	1.08439198753888	0.486814165956128	0.892197598697776	"abundance"	685	229	1.82539283545224e-06	2.83317501052373e-05
"Clostridiales_bacterium"	"reads"	"reads"	"reads"	0.801717510267757	0.163441692543668	9.33225312231983e-07	1.90506684428046e-05	"prevalence"	685	407	1.86644975355448e-06	2.83317501052373e-05
"Eubacterium_siraeum"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.9772300342891	0.606411843434549	9.12696834233876e-07	1.90506684428046e-05	"prevalence"	685	229	1.82539283545224e-06	2.83317501052373e-05
"Clostridium_symbiosum"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.87487214062226	0.490388796106279	9.85973347139098e-07	3.89297752531187e-05	"abundance"	685	250	1.97194572213476e-06	2.91847966875944e-05
"Clostridium_symbiosum"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.829459762734021	0.394146778155408	0.0353397478753772	0.0986845789727514	"prevalence"	685	250	1.97194572213476e-06	2.91847966875944e-05
"Dysosmobacter_welbionis"	"reads"	"reads"	"reads"	-0.205619897545383	0.0740558319487202	1	1	"abundance"	685	524	3.10470089786231e-06	4.39631266424216e-05
"Odoribacter_splanchnicus"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.85393859905672	0.4030330932093	0.00193405683279801	0.0243691160932549	"abundance"	685	359	3.11900560638802e-06	4.39631266424216e-05
"Dysosmobacter_welbionis"	"reads"	"reads"	"reads"	0.856166256277054	0.178205520170892	1.55235165382898e-06	2.93240425084498e-05	"prevalence"	685	524	3.10470089786231e-06	4.39631266424216e-05
"Odoribacter_splanchnicus"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-3.82215650465798	0.795709743191895	1.5595040192204e-06	2.93240425084498e-05	"prevalence"	685	359	3.11900560638802e-06	4.39631266424216e-05
"Fusicatenibacter_saccharivorans"	"antibiotics"	"Yes"	"antibioticsYes"	-0.212061218960687	0.324345024094249	1	1	"abundance"	685	484	3.20517942494279e-06	4.41271213852588e-05
"Fusicatenibacter_saccharivorans"	"antibiotics"	"Yes"	"antibioticsYes"	-1.92868102589973	0.40197617539465	1.60259099662034e-06	2.93240425084498e-05	"prevalence"	685	484	3.20517942494279e-06	4.41271213852588e-05
"Clostridium_sp_AM22_11AC"	"reads"	"reads"	"reads"	-0.356549186354732	0.141986201016382	1	1	"abundance"	685	285	3.30488093168084e-06	4.44656707171604e-05
"Clostridium_sp_AM22_11AC"	"reads"	"reads"	"reads"	0.934865671447654	0.195094627536246	1.65244183112242e-06	2.93240425084498e-05	"prevalence"	685	285	3.30488093168084e-06	4.44656707171604e-05
"Flavonifractor_plautii"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.005346536502393	0.283877799799173	0.0384258711423457	0.223341997252581	"abundance"	685	559	3.55148228206747e-06	4.67217224663099e-05
"Flavonifractor_plautii"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.00083384907858	0.418812090629561	1.77574271766484e-06	3.00354196816452e-05	"prevalence"	685	559	3.55148228206747e-06	4.67217224663099e-05
"Firmicutes_bacterium_AF16_15"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.54282268032993	0.641611458623924	0.00258760258671913	0.0296398114478737	"abundance"	685	331	3.68358554248393e-06	4.74061443728367e-05
"Firmicutes_bacterium_AF16_15"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.31006306766981	0.484284791640249	1.8417944673454e-06	3.02872867963465e-05	"prevalence"	685	331	3.68358554248393e-06	4.74061443728367e-05
"Blautia_obeum"	"reads"	"reads"	"reads"	-0.161349871722214	0.120882590951084	1	1	"abundance"	685	378	4.65717112780666e-06	5.86605384608839e-05
"Blautia_obeum"	"reads"	"reads"	"reads"	0.664980403000187	0.140808382791914	2.32858827506501e-06	3.72574124010401e-05	"prevalence"	685	378	4.65717112780666e-06	5.86605384608839e-05
"Candidatus_Cibionibacter_quicibialis"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.0781966415396463	0.566171856352002	0.362394552156397	0.752357045231651	"abundance"	685	407	5.17369586917624e-06	6.38089157198403e-05
"Candidatus_Cibionibacter_quicibialis"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-3.23307981022906	0.687719287847016	2.58685128048789e-06	4.03004199486535e-05	"prevalence"	685	407	5.17369586917624e-06	6.38089157198403e-05
"Bilophila_wadsworthia"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.73557073694569	0.611733007573521	0.0630212548608924	0.293304357624245	"abundance"	685	337	5.33815827339844e-06	6.44936673030995e-05
"Bilophila_wadsworthia"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.62889149864811	0.559961851715101	2.66908269870045e-06	4.05153066059145e-05	"prevalence"	685	337	5.33815827339844e-06	6.44936673030995e-05
"Clostridium_sp_AF34_10BH"	"reads"	"reads"	"reads"	-0.211805964372729	0.12934008099832	1	1	"abundance"	685	377	5.66408540359603e-06	6.7062771178577e-05
"Clostridium_sp_AF34_10BH"	"reads"	"reads"	"reads"	0.632642201779311	0.135103766888254	2.8320467120423e-06	4.1914291338226e-05	"prevalence"	685	377	5.66408540359603e-06	6.7062771178577e-05
"Blautia_obeum"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.389831554572323	0.517280342247133	0.0578358072168358	0.283002396478497	"abundance"	685	378	7.01579749640501e-06	8.14382768210151e-05
"Blautia_obeum"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.23326582433149	0.48145336833532	3.5079049009009e-06	5.06507244227642e-05	"prevalence"	685	378	7.01579749640501e-06	8.14382768210151e-05
"Clostridiaceae_bacterium"	"reads"	"reads"	"reads"	-0.207935136260996	0.0995012090615259	1	1	"abundance"	685	465	9.470301858531e-06	0.000107815744235584
"Clostridiaceae_bacterium"	"reads"	"reads"	"reads"	0.658444635218023	0.143884838978035	4.73516214014575e-06	6.67432377849115e-05	"prevalence"	685	465	9.470301858531e-06	0.000107815744235584
"Clostridiaceae_bacterium"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.225209969423804	0.409481195500243	0.0459457919595044	0.238728651006085	"abundance"	685	465	1.08400704610446e-05	0.000121081541753555
"Clostridiaceae_bacterium"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.91614163137354	0.421330471046963	5.42004991899285e-06	7.46202221405528e-05	"prevalence"	685	465	1.08400704610446e-05	0.000121081541753555
"Dysosmobacter_sp_BX15"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.98405303118107	0.68866999044542	0.000622821983859863	0.00980944624579284	"abundance"	685	241	1.28158715243516e-05	0.000140499924859558
"Dysosmobacter_sp_BX15"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.93602203958828	0.650647551505802	6.40795629312771e-06	8.62161392166274e-05	"prevalence"	685	241	1.28158715243516e-05	0.000140499924859558
"Ruthenibacterium_lactatiformans"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.533286826117549	0.596159349140599	0.05952947502157	0.287480213333015	"abundance"	685	336	1.54152721865812e-05	0.000165924384262838
"Ruthenibacterium_lactatiformans"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.8184938570341	0.406535656438595	7.70766579734663e-06	0.000101398625600649	"prevalence"	685	336	1.54152721865812e-05	0.000165924384262838
"Flavonifractor_plautii"	"reads"	"reads"	"reads"	-0.184546951381278	0.0785027743718753	1	1	"abundance"	685	559	1.64167899999073e-05	0.000173548922856163
"Flavonifractor_plautii"	"reads"	"reads"	"reads"	0.681928730834307	0.152909984323464	8.20842868910443e-06	0.000105638908346735	"prevalence"	685	559	1.64167899999073e-05	0.000173548922856163
"Lachnospira_eligens"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.0597743221733898	0.563640778041901	0.246542384128569	0.640501863921644	"abundance"	685	355	1.96537733231302e-05	0.000204123400127949
"Lachnospira_eligens"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.06937506422141	0.468084131967991	9.82693494589033e-06	0.000123777563573768	"prevalence"	685	355	1.96537733231302e-05	0.000204123400127949
"Candidatus_Cibionibacter_quicibialis"	"reads"	"reads"	"reads"	-0.271677369934942	0.111825495122377	1	1	"abundance"	685	407	2.2759851897527e-05	0.00023230745385062
"Candidatus_Cibionibacter_quicibialis"	"reads"	"reads"	"reads"	0.806982064411285	0.183858820656529	1.13799907008577e-05	0.000140353218643911	"prevalence"	685	407	2.2759851897527e-05	0.00023230745385062
"Coprococcus_comes"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.78556737459094	0.577401162291934	0.0400048688875666	0.223341997252581	"abundance"	685	320	2.49682298114391e-05	0.000250528678785966
"Coprococcus_comes"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-2.27945771378668	0.521739684917642	1.24841928332549e-05	0.000150829431781366	"prevalence"	685	320	2.49682298114391e-05	0.000250528678785966
