"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Paraprevotella_clara"	"age"	"age"	"age"	-1.08397269019051	0	0.234682894010772	3.85812417573295e-06	0.000213613104662647	3.85812417573295e-06	0.000145421603546857	NA	"prevalence"	405	56
"GGB3746_SGB5089"	"age"	"age"	"age"	0.516183758614353	0	0.112160956273116	4.18112235710754e-06	0.000218431967989497	8.36222723243092e-06	0.000264354280251042	NA	"prevalence"	405	230
"Prevotella_copri_clade_A"	"age"	"age"	"age"	-0.671463561802231	0	0.146602039461558	4.64578459236567e-06	0.000228838075349669	9.29154760141686e-06	0.000275930807557228	NA	"prevalence"	405	101
"Roseburia_faecis"	"age"	"age"	"age"	0.60561845813166	0	0.132123803474198	4.56776841115212e-06	0.000228838075349669	9.13551595779599e-06	0.000275930807557228	NA	"prevalence"	405	279
"Enterocloster_bolteae"	"age"	"age"	"age"	-0.518816998557253	0	0.113601261789852	4.94753264135841e-06	0.000236931840936164	9.89504080463758e-06	0.000285209999663083	NA	"prevalence"	405	170
"Hungatella_hathewayi"	"age"	"age"	"age"	-0.618770532435073	0	0.136421889193985	5.74092129129783e-06	0.000267495900167499	1.14818096244184e-05	0.000321490669483715	NA	"prevalence"	405	108
"GGB9453_SGB14844"	"red_meat"	"Within the past 4 to 7 days"	"red_meatWithin the past 4 to 7 days"	-5.74365379784785	-0.143036359270608	1.10918977128422	6.226455763092e-06	0.000282484466725542	6.226455763092e-06	0.000210411263718281	NA	"abundance"	405	62
"Blautia_obeum"	"reads"	"reads"	"reads"	0.518875739967684	0	0.115934653557114	7.62013173619221e-06	0.000336848900338343	1.52402054059768e-05	0.000414872258273812	NA	"prevalence"	405	246
"Prevotella_copri_clade_A"	"reads"	"reads"	"reads"	0.580817643582765	0	0.13013937270092	8.08037504401204e-06	0.000339769916484799	1.61606847955632e-05	0.000416775555253999	NA	"prevalence"	405	101
"Ruminococcus_lactaris"	"age"	"age"	"age"	-0.549028096950049	0	0.122895639546954	7.9163608793003e-06	0.000339769916484799	1.5832659089831e-05	0.000416775555253999	NA	"prevalence"	405	153
"Ruminococcus_torques"	"reads"	"reads"	"reads"	0.685982535936737	0	0.154125824909552	8.55527615937819e-06	0.000351173716637333	1.71104791260062e-05	0.000424002258902528	NA	"prevalence"	405	335
"Anaerostipes_hadrus"	"age"	"age"	"age"	-0.583498182688804	0	0.133453050289964	1.22938471437122e-05	0.000492897499436277	2.45875431487469e-05	0.000587702250872486	NA	"prevalence"	405	340
"GGB6601_SGB9333"	"age"	"age"	"age"	0.981935985539832	0	0.228512340710402	1.73062146490828e-05	0.000678088955795879	1.73062146490828e-05	0.000424002258902528	NA	"prevalence"	405	20
"Bacteroides_faecis"	"reads"	"reads"	"reads"	0.503991136741846	0	0.117815215002929	1.88740781292853e-05	0.00072308690433084	3.77478000277453e-05	0.00088078200064739	NA	"prevalence"	405	131
"Alistipes_shahii"	"red_meat"	"Within the past 4 to 7 days"	"red_meatWithin the past 4 to 7 days"	1.4705021258036	0	0.353320042950812	3.15534515185067e-05	0.00113329480037303	6.31059074167107e-05	0.00140554066519038	NA	"prevalence"	405	266
"Bacteroides_caccae"	"red_meat"	"Within the past 4 to 7 days"	"red_meatWithin the past 4 to 7 days"	-1.8611181676398	0	0.44785980761919	3.24460507934443e-05	0.00114157125648771	6.48910488406766e-05	0.00141318284141918	NA	"prevalence"	405	291
"Phocaeicola_massiliensis"	"age"	"age"	"age"	0.450498181030297	0	0.110155966839252	4.32044366410593e-05	0.00148968897538373	8.64070066587731e-05	0.00184084492446951	NA	"prevalence"	405	129
"Barnesiella_intestinihominis"	"reads"	"reads"	"reads"	0.402952584881542	-0.294719632688226	0.15954460096158	4.59747578180902e-05	0.0015242400476613	4.59747578180902e-05	0.00104779680608671	NA	"abundance"	405	169
"GGB33469_SGB15236"	"reads"	"reads"	"reads"	0.475492887107088	0	0.116623193072851	4.55866537870598e-05	0.0015242400476613	9.11712294311161e-05	0.00190101712430838	NA	"prevalence"	405	132
"Barnesiella_intestinihominis"	"age"	"age"	"age"	0.418297827663144	0	0.105244812261271	7.05207270267339e-05	0.00229391949800168	0.000141036480880527	0.00287949481797743	NA	"prevalence"	405	169
"Clostridium_symbiosum"	"age"	"age"	"age"	-0.572847831087916	0	0.144834928577722	7.64778931689501e-05	0.00244162755228278	0.000152949937469757	0.00305899874939513	NA	"prevalence"	405	89
"Blautia_wexlerae"	"reads"	"reads"	"reads"	0.830876115272277	0	0.210938652890662	8.18400996446907e-05	0.00256531512340812	0.000163673501487472	0.00320800062915445	NA	"prevalence"	405	372
"Ruthenibacterium_lactatiformans"	"reads"	"reads"	"reads"	-0.989818650182469	-0.294719632688226	0.16829931678316	9.69810275740501e-05	0.00293542547563069	0.000193952649828391	0.00358895307194979	NA	"abundance"	405	235
"Candidatus_Cibionibacter_quicibialis"	"age"	"age"	"age"	0.500352304013642	0	0.128366428565833	9.70529304587874e-05	0.00293542547563069	0.000194096441646264	0.00358895307194979	NA	"prevalence"	405	292
"Bacteroides_eggerthii"	"red_meat"	"Within the past 4 to 7 days"	"red_meatWithin the past 4 to 7 days"	-4.21111265077739	-0.143036359270608	1.03869841377643	0.00014926262415127	0.0044367028282205	0.000298502968971571	0.00531878017440253	NA	"abundance"	405	172
"GGB9342_SGB14306"	"reads"	"reads"	"reads"	0.70697106954798	0	0.189641745470595	0.00019305931449484	0.00554624608953473	0.00019305931449484	0.00358895307194979	NA	"prevalence"	405	32
"Parasutterella_excrementihominis"	"reads"	"reads"	"reads"	0.407974198874605	0	0.109558397664947	0.000196241885998619	0.00554624608953473	0.000392445261119417	0.00674730448942156	NA	"prevalence"	405	228
"Alistipes_onderdonkii"	"reads"	"reads"	"reads"	0.461124321917065	0	0.124572545360275	0.000214199526921933	0.0059561287808615	0.000428353172406533	0.00723769153376556	NA	"prevalence"	405	296
"Clostridium_symbiosum"	"red_meat"	"Within the past 4 to 7 days"	"red_meatWithin the past 4 to 7 days"	-1.42139014500558	0	0.384535505311228	0.000218693780035917	0.00598457264733207	0.000437339733102407	0.00726428709220947	NA	"prevalence"	405	89
"GGB1680_SGB2312"	"age"	"age"	"age"	1.11542623965177	0	0.303064569049081	0.000232785815671386	0.00627066790964796	0.000232785815671386	0.00422463146959182	NA	"prevalence"	405	11
"Alistipes_shahii"	"red_meat"	"Yesterday, 1 to 2 times"	"red_meatYesterday, 1 to 2 times"	1.06819822963647	0	0.290965276357968	0.000241393205318019	0.00640249055335792	0.000482728139956465	0.00788455961928892	NA	"prevalence"	405	266
"Clostridium_sp_AF34_10BH"	"antibiotics"	"Yes"	"antibioticsYes"	-2.05867617640145	0	0.562842282035059	0.000254545173485292	0.00664902847104004	0.000509025553725238	0.00817778758443825	NA	"prevalence"	405	330
"Dysgonomonas_mossii"	"reads"	"reads"	"reads"	-0.861515709862737	0	0.236587332413445	0.000271130075383866	0.00697654104420575	0.000542186639249955	0.00857004687846703	NA	"prevalence"	405	25
"Eubacterium_rectale"	"age"	"age"	"age"	0.816385467567537	0	0.226335837622513	0.000309799307905864	0.00785432362984866	0.000619502640200548	0.0094861341780709	NA	"prevalence"	405	355
"Bacteroides_xylanisolvens"	"red_meat"	"Within the past 4 to 7 days"	"red_meatWithin the past 4 to 7 days"	2.32334191174306	-0.143036359270608	0.66114656058967	0.000335595089862251	0.00838501354960174	0.000335595089862251	0.00587291407258939	NA	"abundance"	405	262
"Bacteroides_thetaiotaomicron"	"reads"	"reads"	"reads"	0.499303459801167	0	0.140099595295552	0.000365360229664152	0.00899830051344283	0.000730586971230884	0.01072482672911	NA	"prevalence"	405	308
"Alistipes_shahii"	"reads"	"reads"	"reads"	0.422016319924312	0	0.119487286189812	0.000412596134238323	0.00987938521426207	0.000825022032906658	0.0115503084606932	NA	"prevalence"	405	266
"Lacrimispora_amygdalina"	"reads"	"reads"	"reads"	0.405160410933716	0	0.114686259149834	0.000411226878284156	0.00987938521426207	0.000822284649022889	0.0115503084606932	NA	"prevalence"	405	272
"Bacteroides_fragilis"	"reads"	"reads"	"reads"	0.378167358904304	0	0.108852990025955	0.000512549149094723	0.0114757757537572	0.00102483559155921	0.0137580668455894	NA	"prevalence"	405	175
"Bacteroides_thetaiotaomicron"	"red_meat"	"Yesterday, 3 or more times"	"red_meatYesterday, 3 or more times"	-3.23315454157747	0	0.928863205111576	0.000499983940442705	0.0114757757537572	0.00099971789694471	0.0137580668455894	NA	"prevalence"	405	308
"Collinsella_SGB14861"	"age"	"age"	"age"	0.365800952748518	0	0.105272318238939	0.0005112216617806	0.0114757757537572	0.00102218197597373	0.0137580668455894	NA	"prevalence"	405	201
"Akkermansia_sp_KLE1798"	"red_meat"	"Within the past 4 to 7 days"	"red_meatWithin the past 4 to 7 days"	-1.79476940233512	0	0.522254095232335	0.000589102419270571	0.0130206739849034	0.000589102419270571	0.00916381541087554	NA	"prevalence"	405	51
"Clostridium_sp_AF34_10BH"	"reads"	"reads"	"reads"	0.50837565368902	0	0.148161605504816	0.000600864263862073	0.0131125315303571	0.00120136748986056	0.0154913176324125	NA	"prevalence"	405	330
"Bifidobacterium_longum"	"red_meat"	"Within the past 4 to 7 days"	"red_meatWithin the past 4 to 7 days"	-1.30369443487131	0	0.38114123966857	0.000625056385604061	0.0134699651097675	0.00124972207572294	0.0159055536910192	NA	"prevalence"	405	228
"Bacteroides_ovatus"	"reads"	"reads"	"reads"	0.44399507737712	0	0.130958825051427	0.000698057277083703	0.0146762286060037	0.00139562727020532	0.0170964340600151	NA	"prevalence"	405	316
"Fusicatenibacter_saccharivorans"	"antibiotics"	"Yes"	"antibioticsYes"	-1.86265850177376	0	0.548867327561224	0.000689701182285031	0.0146762286060037	0.00137892667684922	0.0170964340600151	NA	"prevalence"	405	350
"Alistipes_shahii"	"reads"	"reads"	"reads"	0.153985094781417	-0.294719632688226	0.122255589231282	0.000726460322375555	0.0148715880651385	0.000825022032906658	0.0115503084606932	NA	"abundance"	405	266
"Faecalibacterium_SGB15346"	"red_meat"	"Yesterday, 1 to 2 times"	"red_meatYesterday, 1 to 2 times"	1.40728401798473	-0.126800147508424	0.439509960672178	0.000733227949847315	0.0148715880651385	0.000733227949847315	0.01072482672911	NA	"abundance"	405	210
"Phocaeicola_dorei"	"age"	"age"	"age"	1.96965127670056	-0.120473416155437	0.414701957883985	0.000732011643976405	0.0148715880651385	0.000732011643976405	0.01072482672911	NA	"abundance"	405	216
"Bacteroides_caecigallinarum"	"age"	"age"	"age"	24.5260970898912	-0.120473416155437	5.16410308940441	0.000774262809217996	0.015342863024044	0.000774262809217996	0.0111584934269652	NA	"abundance"	405	16
"Phocaeicola_dorei"	"reads"	"reads"	"reads"	0.358492918442382	0	0.106627302910489	0.000773487862629294	0.015342863024044	0.00154637744178495	0.0187092579376451	NA	"prevalence"	405	216
"Roseburia_hominis"	"reads"	"reads"	"reads"	0.442371989435474	0	0.131782728206201	0.00078842061785778	0.0154458766498501	0.0015762196286449	0.0188377467813658	NA	"prevalence"	405	310
"Clostridium_sp_AF34_10BH"	"age"	"age"	"age"	0.5391705489894	0	0.164542871824875	0.00104998695065559	0.0201130833658916	0.00209887142871464	0.0241987529428276	NA	"prevalence"	405	330
"Ruminococcus_bromii"	"red_meat"	"Within the past 4 to 7 days"	"red_meatWithin the past 4 to 7 days"	-2.00869022177673	-0.143036359270608	0.541444983280394	0.0010942599288144	0.0202849905083444	0.0010942599288144	0.0142983297365082	NA	"abundance"	405	176
"Ruminococcus_gnavus"	"reads"	"reads"	"reads"	-0.996814330004545	-0.294719632688226	0.205131757566754	0.00108154199961419	0.0202849905083444	0.00108154199961419	0.0142983297365082	NA	"abundance"	405	167
"Bacteroides_uniformis"	"reads"	"reads"	"reads"	0.456506112042333	0	0.139708123623369	0.00108474931783663	0.0202849905083444	0.0021683219545907	0.0247087850639406	NA	"prevalence"	405	331
"Dysosmobacter_sp_BX15"	"red_meat"	"Within the past 4 to 7 days"	"red_meatWithin the past 4 to 7 days"	1.21363651707844	-0.143036359270608	0.385734318946574	0.00113123795732362	0.0207366329548262	0.00226119621533114	0.0252725026446469	NA	"abundance"	405	224
"Lacrimispora_celerecrescens"	"reads"	"reads"	"reads"	0.359152102253591	0	0.110412715186355	0.00114267989020214	0.0207366329548262	0.0022840540630728	0.0252725026446469	NA	"prevalence"	405	233
"Odoribacter_splanchnicus"	"red_meat"	"Within the past 4 to 7 days"	"red_meatWithin the past 4 to 7 days"	1.08258679082417	0	0.336177624981533	0.00128064504392533	0.0229982505804924	0.00255965003612214	0.027265837341301	NA	"prevalence"	405	255
"Lachnospira_pectinoschiza"	"red_meat"	"Yesterday, 1 to 2 times"	"red_meatYesterday, 1 to 2 times"	-1.77281679775888	-0.126800147508424	0.49622170606872	0.0013255630315232	0.0233190884321021	0.0013255630315232	0.0166545098832402	NA	"abundance"	405	161
"Lachnospira_eligens"	"reads"	"reads"	"reads"	0.380735346795592	0	0.118520712375996	0.00131633244136081	0.0233190884321021	0.00263093215162545	0.027723801167666	NA	"prevalence"	405	284
"Dorea_longicatena"	"reads"	"reads"	"reads"	0.399768509977236	0	0.125236049875526	0.00141232603196915	0.024594445243584	0.00282265739911772	0.028565496761545	NA	"prevalence"	405	300
"Hungatella_hathewayi"	"red_meat"	"Within the past 4 to 7 days"	"red_meatWithin the past 4 to 7 days"	-1.1385672710145	0	0.35712839507845	0.00143202353205263	0.0246880856925873	0.0028619963727089	0.028565496761545	NA	"prevalence"	405	108
"Faecalibacterium_prausnitzii"	"reads"	"reads"	"reads"	0.876344296959927	0	0.2776022535997	0.00159491987362461	0.0272241768527607	0.00318729597784594	0.0312355005828903	NA	"prevalence"	405	390
"Enterocloster_clostridioformis"	"reads"	"reads"	"reads"	-1.24702354485178	-0.294719632688226	0.284407464655388	0.0016134209325438	0.0272699773304461	0.0016134209325438	0.0190500302878665	NA	"abundance"	405	67
"Butyrivibrio_crossotus"	"age"	"age"	"age"	0.725830879347182	0	0.23045578057161	0.00163524854562302	0.0273705678898456	0.00163524854562302	0.0190778996989353	NA	"prevalence"	405	22
"GGB33512_SGB15201"	"red_meat"	"Yesterday, 1 to 2 times"	"red_meatYesterday, 1 to 2 times"	1.6029487625846	0	0.51178620544442	0.0017358016895106	0.0287742510838103	0.00346859037151589	0.0330021219814133	NA	"prevalence"	405	42
"Faecalibacterium_SGB15315"	"reads"	"reads"	"reads"	0.342193041843297	0	0.110045842805034	0.00187372618158384	0.0307647994004814	0.00374394151336414	0.0352794488759313	NA	"prevalence"	405	235
"Bacteroides_eggerthii"	"age"	"age"	"age"	1.63119122127569	-0.120473416155437	0.329054293298138	0.00190914540978437	0.0310506291176251	0.00381464598337305	0.0356033625114818	NA	"abundance"	405	172
"Parabacteroides_distasonis"	"reads"	"reads"	"reads"	0.030299580651218	-0.294719632688226	0.0922217548252044	0.00193318448897051	0.0311477575606089	0.00386263177567262	0.0357111239637657	NA	"abundance"	405	318
"Faecalibacterium_SGB15315"	"age"	"age"	"age"	0.336468674164904	0	0.10897530981181	0.0020180162843056	0.0322135192050265	0.00403196017888748	0.0369282334141097	NA	"prevalence"	405	235
"Dorea_longicatena"	"red_meat"	"Yesterday, 3 or more times"	"red_meatYesterday, 3 or more times"	2.3392226019252	-0.264735268246993	0.806480547630458	0.00210751208089066	0.033333493829867	0.00421058255461022	0.0382071379955372	NA	"abundance"	405	300
"Enterocloster_bolteae"	"reads"	"reads"	"reads"	-0.91907618720751	-0.294719632688226	0.194581264511219	0.00215401879588628	0.0337593491282541	0.00430339779479953	0.038691099439482	NA	"abundance"	405	170
"Roseburia_inulinivorans"	"red_meat"	"Within the past 2 to 3 days"	"red_meatWithin the past 2 to 3 days"	1.16261718821687	0	0.380539381531058	0.0022492374974945	0.034934103114239	0.00449341592566888	0.0400322509741409	NA	"prevalence"	405	313
"Faecalibacterium_SGB15346"	"reads"	"reads"	"reads"	0.337709489445336	0	0.110643100386675	0.0022713909314175	0.0349631961228908	0.00453762264607167	0.0400618936319841	NA	"prevalence"	405	210
"Paraprevotella_clara"	"red_meat"	"Yesterday, 1 to 2 times"	"red_meatYesterday, 1 to 2 times"	1.35058563371688	0	0.442943294217886	0.00229515585242202	0.0350163600847394	0.00229515585242202	0.0252725026446469	NA	"prevalence"	405	56
"GGB3304_SGB4367"	"reads"	"reads"	"reads"	0.47498360199434	0	0.156477886306813	0.00240162781329943	0.0363193539484931	0.00240162781329943	0.0261510584114827	NA	"prevalence"	405	55
"Faecalibacterium_SGB15315"	"red_meat"	"Within the past 4 to 7 days"	"red_meatWithin the past 4 to 7 days"	1.84398472057473	-0.143036359270608	0.631819278084782	0.00243766941561918	0.0365073636296976	0.00486939659905852	0.041495727539803	NA	"abundance"	405	235
"Prevotella_copri_clade_B"	"red_meat"	"Yesterday, 3 or more times"	"red_meatYesterday, 3 or more times"	2.70469988937807	0	0.893035250466209	0.00245641193796109	0.0365073636296976	0.00245641193796109	0.0264536670241963	NA	"prevalence"	405	18
"Proteus_mirabilis"	"reads"	"reads"	"reads"	-0.610385894088251	0	0.201877277482011	0.00249828348054306	0.0368123138500533	0.00499032554073697	0.0415420602587539	NA	"prevalence"	405	33
"Lacrimispora_amygdalina"	"reads"	"reads"	"reads"	0.0606276644105083	-0.294719632688226	0.105808741406338	0.00252134471886389	0.036837273689164	0.000822284649022889	0.0115503084606932	NA	"abundance"	405	272
"Parasutterella_SGB9260"	"age"	"age"	"age"	-0.512677578834584	0	0.170308221396413	0.00260996125130765	0.037811539472726	0.00521311060488197	0.042931499099028	NA	"prevalence"	405	55
"Bacteroides_salyersiae"	"age"	"age"	"age"	0.463741422727662	0	0.154555246312026	0.00269545880741305	0.0387230975485479	0.00269545880741305	0.0280507780497544	NA	"prevalence"	405	42
"GGB33469_SGB15236"	"age"	"age"	"age"	0.332211401186298	0	0.110997064143821	0.00276272679725719	0.0387230975485479	0.0055178209351581	0.0446897893921895	NA	"prevalence"	405	132
"GGB9342_SGB14306"	"age"	"age"	"age"	0.581027640338097	0	0.193816907553491	0.00271920807625171	0.0387230975485479	0.00271920807625171	0.0280507780497544	NA	"prevalence"	405	32
"Haemophilus_parainfluenzae"	"red_meat"	"Within the past 4 to 7 days"	"red_meatWithin the past 4 to 7 days"	-1.00092711220294	0	0.334219046865545	0.00274603538150897	0.0387230975485479	0.00548453005270144	0.0446897893921895	NA	"prevalence"	405	198
"Bacteroides_caccae"	"antibiotics"	"Yes"	"antibioticsYes"	-1.82738953553054	-0.146779741920725	0.523675102100435	0.00288324970419818	0.0394549941108062	0.00288324970419818	0.028565496761545	NA	"abundance"	405	291
"Firmicutes_bacterium_AF16_15"	"red_meat"	"Yesterday, 3 or more times"	"red_meatYesterday, 3 or more times"	2.64293295731247	-0.264735268246993	0.935336009543008	0.00284247891443057	0.0394549941108062	0.00567687814248215	0.0456011522920698	NA	"abundance"	405	325
"Butyrivibrio_crossotus"	"reads"	"reads"	"reads"	0.654529155951998	0	0.219665823102832	0.00288569814223771	0.0394549941108062	0.00288569814223771	0.028565496761545	NA	"prevalence"	405	22
"Gemmiger_formicilis"	"reads"	"reads"	"reads"	0.323375025467957	0	0.108607725903967	0.0029064873851928	0.0394549941108062	0.00580452710146532	0.0462474517027318	NA	"prevalence"	405	204
"Tyzzerella_nexilis"	"reads"	"reads"	"reads"	-1.44776121961036	-0.294719632688226	0.361794380058604	0.00334220785186057	0.0448649438364185	0.00334220785186057	0.032254141075247	NA	"abundance"	405	41
"GGB3278_SGB4328"	"red_meat"	"Within the past 4 to 7 days"	"red_meatWithin the past 4 to 7 days"	-1.11442068471036	0	0.379959616154704	0.00335706366293387	0.0448649438364185	0.00335706366293387	0.032254141075247	NA	"prevalence"	405	85
"Phocaeicola_vulgatus"	"reads"	"reads"	"reads"	0.240537755431066	-0.294719632688226	0.174899820280047	0.00344794366613566	0.0457250375416759	0.00688399901674646	0.0535422145746947	NA	"abundance"	405	356
"Roseburia_intestinalis"	"age"	"age"	"age"	0.317803001843924	0	0.109376261115863	0.00366556795323833	0.0482399935220067	0.00731769951805685	0.0560261369351227	NA	"prevalence"	405	254
"Flavonifractor_plautii"	"antibiotics"	"Yes"	"antibioticsYes"	2.02335116476944	-0.146779741920725	0.719960051005315	0.00379756003704168	0.0488581604765661	0.00758069861184843	0.0562809442394808	NA	"abundance"	405	309
"Clostridiaceae_bacterium"	"reads"	"reads"	"reads"	0.463162862877457	0	0.159775334552758	0.0037454797588273	0.0488581604765661	0.00747693089903082	0.0562809442394808	NA	"prevalence"	405	353
"Roseburia_sp_AF02_12"	"reads"	"reads"	"reads"	0.30334710865309	0	0.104776654092667	0.00378943069153536	0.0488581604765661	0.00756450159810476	0.0562809442394808	NA	"prevalence"	405	185
"Haemophilus_parainfluenzae"	"reads"	"reads"	"reads"	-0.876033375332251	-0.294719632688226	0.192834561223062	0.0038715873564259	0.0494416044628018	0.00772818552419336	0.0568146583876421	NA	"abundance"	405	198
"GGB9708_SGB15234"	"red_meat"	"Yesterday, 1 to 2 times"	"red_meatYesterday, 1 to 2 times"	1.45542566800209	-0.126800147508424	0.531875891404705	0.00404693633077435	0.0506137146369462	0.00807749496788337	0.0578448752402858	NA	"abundance"	405	111
"Bacteroides_finegoldii"	"red_meat"	"Yesterday, 3 or more times"	"red_meatYesterday, 3 or more times"	3.04506252651539	0	1.05907500751086	0.00403759492991274	0.0506137146369462	0.00805888768700741	0.0578448752402858	NA	"prevalence"	405	133
"Clostridium_sp_AF20_17LB"	"reads"	"reads"	"reads"	0.323842989140831	0	0.112675210110461	0.00405144583520799	0.0506137146369462	0.00808647745706036	0.0578448752402858	NA	"prevalence"	405	163
