"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Feature33"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.986453012972408	0	0.391486054807426	0.0152002870558318	0.290847031303907	0.030169525385084	0.379404637418481	NA	"abundance"	100	53
"Feature4"	"Metadata_1"	"Metadata_1"	"Metadata_1"	0.575120163092625	0	0.237671645286947	0.0155286293769763	0.290847031303907	3.0620134218689e-06	0.000127073557007559	NA	"prevalence"	100	27
"Feature45"	"Metadata_1"	"Metadata_1"	"Metadata_1"	-0.610968472292845	0	0.25882462676949	0.0182478583242629	0.332783311018794	0.0361627323151034	0.441398056199056	NA	"prevalence"	100	32
"Feature75"	"Metadata_3"	"Metadata_3"	"Metadata_3"	2.71116158552252	0	1.08653649672758	0.0214507149095681	0.381162703393094	0.00702426568324312	0.126742185154169	NA	"abundance"	100	26
"Feature7"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-0.686519025793341	0	0.303468366355588	0.0236824268544604	0.410298045253526	0.0468039963672039	0.554961671211132	NA	"prevalence"	100	15
"Feature91"	"Metadata_2"	"Metadata_2"	"Metadata_2"	-1.21291169635207	0	0.51064328897	0.0262546983188937	0.443768437438862	0.0518200874539713	0.597370452594391	NA	"abundance"	100	29
"Feature20"	"Metadata_2"	"Metadata_2"	"Metadata_2"	-5.1432734419637	0	1.6651292851386	0.0271960495156473	0.444528082930169	0.053652473922037	0.601777748044469	NA	"abundance"	100	11
"Feature86"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.903491543315063	0	0.392270457969289	0.0277058320503856	0.444528082930169	0.000106700664740018	0.0036900646555923	NA	"abundance"	100	39
"Feature25"	"Metadata_5"	"Metadata_5"	"Metadata_5"	3.59672993605106	0	0.939682071880392	0.031411321930877	0.465077957086433	0.0618359727163088	0.660693453417461	NA	"abundance"	100	9
"Feature65"	"Metadata_1"	"Metadata_1"	"Metadata_1"	-0.853067602652631	0	0.396744990105173	0.0315420836696427	0.465077957086433	0.0620892642970626	0.660693453417461	NA	"prevalence"	100	9
"Feature8"	"Metadata_2"	"Metadata_2"	"Metadata_2"	0.680404368041444	0	0.314955309880947	0.030747877984472	0.465077957086433	0.000336902731119548	0.00873841458841327	NA	"prevalence"	100	20
"Feature24"	"Metadata_5"	"Metadata_5"	"Metadata_5"	-0.599400129067123	0	0.281237212288961	0.033064652141353	0.477370915290785	0.0650360330614774	0.672808124157201	NA	"prevalence"	100	17
"Feature96"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.83018869311462	0	0.339035875681202	0.0368366944323685	0.510556584832627	0.0723164468080333	0.697937800589158	NA	"abundance"	100	15
"Feature77"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.828939441251841	0	0.396722045987898	0.0366652934235435	0.510556584832627	0.0719862431052524	0.697937800589158	NA	"prevalence"	100	9
"Feature95"	"Metadata_2"	"Metadata_2"	"Metadata_2"	-0.785132092121306	0	0.288737457098553	0.0418152923476194	0.542569706273366	0.081882066021122	0.715605899632707	NA	"abundance"	100	10
"Feature95"	"Metadata_4"	"Metadata_4"	"Metadata_4"	1.43216286347529	0	0.526633774184506	0.0418015310890997	0.542569706273366	0.0818556941768064	0.715605899632707	NA	"abundance"	100	10
"Feature30"	"Metadata_1"	"Metadata_1"	"Metadata_1"	-0.823714418427219	0	0.405616454955437	0.0422781589303922	0.542569706273366	0.0827688751382408	0.715605899632707	NA	"prevalence"	100	8
"Feature6"	"Metadata_1"	"Metadata_1"	"Metadata_1"	-0.702431705766547	0	0.343721573273731	0.0409924180984174	0.542569706273366	0.0803044578552793	0.715605899632707	NA	"prevalence"	100	11
"Feature87"	"Metadata_2"	"Metadata_2"	"Metadata_2"	-0.426888711541576	0	0.212474759170455	0.0445236988310563	0.56099860527131	0.0870650379045141	0.737387565925986	NA	"prevalence"	100	50
"Feature33"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.505797896499488	0	0.252773208867203	0.0453929417611356	0.561737654294053	0.030169525385084	0.379404637418481	NA	"prevalence"	100	53
"Feature7"	"Metadata_1"	"Metadata_1"	"Metadata_1"	0.976239488225878	0	0.434163529727817	0.0511240208354563	0.6215604638416	0.0996343761645284	0.826965322165586	NA	"abundance"	100	15
"Feature68"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-0.475191421775515	0	0.246507631005581	0.0538931278948618	0.63819839389138	0.0113451609974474	0.168151493355024	NA	"prevalence"	100	23
"Feature87"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.420389761096408	0	0.218479464721839	0.0543343509950814	0.63819839389138	0.105716480292106	0.86024194747498	NA	"prevalence"	100	50
"Feature20"	"Metadata_1"	"Metadata_1"	"Metadata_1"	0.637772579710425	0	0.347460702410698	0.0664280346715933	0.755145061492339	0.128443385552856	0.910522182538172	NA	"prevalence"	100	11
"Feature29"	"Metadata_1"	"Metadata_1"	"Metadata_1"	-0.920330931612338	0	0.501477270734388	0.0664702002179404	0.755145061492339	0.0664702002179404	0.672808124157201	NA	"prevalence"	100	6
"Feature68"	"Metadata_1"	"Metadata_1"	"Metadata_1"	1.36194115519845	0	0.704070370734441	0.0698880717615461	0.781168285979863	0.134891800948545	0.910522182538172	NA	"abundance"	100	23
"Feature13"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-0.528339286464942	0	0.301947602192996	0.084669057897518	0.799302691045705	0.00964093326329713	0.160039492170732	NA	"abundance"	100	74
"Feature16"	"Metadata_1"	"Metadata_1"	"Metadata_1"	1.59987645651465	0	0.799454932010745	0.0922715949259111	0.799302691045705	0.176029142621651	0.910522182538172	NA	"abundance"	100	12
"Feature42"	"Metadata_5"	"Metadata_5"	"Metadata_5"	0.322109041904453	0	0.187257762980774	0.0888066024032093	0.799302691045705	0.169726592176017	0.910522182538172	NA	"abundance"	100	97
"Feature75"	"Metadata_4"	"Metadata_4"	"Metadata_4"	2.01219897214217	0	1.13069181047338	0.0903399443581776	0.799302691045705	0.172518583169717	0.910522182538172	NA	"abundance"	100	26
"Feature83"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-2.74446461940239	0	1.04401541385706	0.0784086892089262	0.799302691045705	0.15066945587439	0.910522182538172	NA	"abundance"	100	9
"Feature85"	"Metadata_2"	"Metadata_2"	"Metadata_2"	-1.26101525456749	0	0.693712987818117	0.0922085243248614	0.799302691045705	0.175914636691554	0.910522182538172	NA	"abundance"	100	19
"Feature89"	"Metadata_5"	"Metadata_5"	"Metadata_5"	-0.578544672616125	0	0.318611023809664	0.0744780496973671	0.799302691045705	0.143409119508011	0.910522182538172	NA	"abundance"	100	65
"Feature13"	"Metadata_1"	"Metadata_1"	"Metadata_1"	-0.414162312945542	0	0.242872976164752	0.0881453749559794	0.799302691045705	0.168521142785829	0.910522182538172	NA	"prevalence"	100	74
"Feature16"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.545058706283628	0	0.319243893871114	0.0877583886907815	0.799302691045705	0.167815242595961	0.910522182538172	NA	"prevalence"	100	12
"Feature21"	"Metadata_2"	"Metadata_2"	"Metadata_2"	0.394885335188775	0	0.23055162320975	0.0867521220626249	0.799302691045705	0.165978313442881	0.910522182538172	NA	"prevalence"	100	29
"Feature41"	"Metadata_1"	"Metadata_1"	"Metadata_1"	-0.962260824784064	0	0.545830327298302	0.0779122452662775	0.799302691045705	0.0779122452662775	0.715605899632707	NA	"prevalence"	100	4
"Feature42"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.796307026098113	0	0.469096324743901	0.08959572232854	0.799302691045705	0.171164051197507	0.910522182538172	NA	"prevalence"	100	97
"Feature49"	"Metadata_1"	"Metadata_1"	"Metadata_1"	0.688416219047566	0	0.406124757690091	0.0900591879619468	0.799302691045705	0.172007718587528	0.910522182538172	NA	"prevalence"	100	7
"Feature80"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.385356901220651	0	0.228362136292442	0.0915107866481574	0.799302691045705	0.17464734922335	0.910522182538172	NA	"prevalence"	100	37
"Feature85"	"Metadata_1"	"Metadata_1"	"Metadata_1"	-0.467244193078672	0	0.264213888574202	0.0769887755498974	0.799302691045705	0.148050279539122	0.910522182538172	NA	"prevalence"	100	19
"Feature85"	"Metadata_5"	"Metadata_5"	"Metadata_5"	-0.456933910299338	0	0.261196220098952	0.0802237242644657	0.799302691045705	0.15401160259407	0.910522182538172	NA	"prevalence"	100	19
"Feature89"	"Metadata_2"	"Metadata_2"	"Metadata_2"	0.367311799780618	0	0.212602321207076	0.0840430618249208	0.799302691045705	0.161022887408934	0.910522182538172	NA	"prevalence"	100	65
"Feature21"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.852751018248629	0	0.502316878483532	0.103068406441589	0.802543883865404	0.195513716476769	0.910522182538172	NA	"abundance"	100	29
"Feature25"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-3.02004848657325	0	1.29694138411466	0.102278938492934	0.802543883865404	0.194096895726626	0.910522182538172	NA	"abundance"	100	9
"Feature32"	"Metadata_2"	"Metadata_2"	"Metadata_2"	0.936109979605372	0	0.53237978862627	0.100518286448402	0.802543883865404	0.190932646986281	0.910522182538172	NA	"abundance"	100	20
"Feature42"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-0.310469215713254	0	0.187560897419584	0.101308938240914	0.802543883865404	0.192354375514327	0.910522182538172	NA	"abundance"	100	97
"Feature45"	"Metadata_1"	"Metadata_1"	"Metadata_1"	-0.663115122354308	0	0.389956112702221	0.100972614385325	0.802543883865404	0.0361627323151034	0.441398056199056	NA	"abundance"	100	32
"Feature1"	"Metadata_1"	"Metadata_1"	"Metadata_1"	-0.360721163269301	0	0.215296919264988	0.0938442069382994	0.802543883865404	0.17888167870072	0.910522182538172	NA	"prevalence"	100	63
"Feature23"	"Metadata_1"	"Metadata_1"	"Metadata_1"	-0.347552020028029	0	0.208681602938165	0.0958199116943016	0.802543883865404	0.182458367911499	0.910522182538172	NA	"prevalence"	100	42
"Feature33"	"Metadata_1"	"Metadata_1"	"Metadata_1"	-0.430013526973268	0	0.260990301190884	0.0994301332572857	0.802543883865404	0.18897391511501	0.910522182538172	NA	"prevalence"	100	53
"Feature74"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.562430100722666	0	0.338371589942552	0.0964792886698907	0.802543883865404	0.183650324197533	0.910522182538172	NA	"prevalence"	100	8
"Feature83"	"Metadata_5"	"Metadata_5"	"Metadata_5"	-2.06977188516033	0	0.901720005565206	0.105436213193237	0.811858841587921	0.199755631333943	0.910522182538172	NA	"abundance"	100	9
"Feature8"	"Metadata_5"	"Metadata_5"	"Metadata_5"	-0.662237873607271	0	0.385000997952131	0.107432868112561	0.818142611011039	0.203323915074231	0.910522182538172	NA	"abundance"	100	20
"Feature55"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.353792117563252	0	0.220600500063857	0.108765105900679	0.819284982490982	0.205700363539772	0.910522182538172	NA	"prevalence"	100	68
"Feature21"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.373650846698575	0	0.234310978215528	0.110783988415967	0.821162948477401	0.209294884742584	0.910522182538172	NA	"prevalence"	100	29
"Feature41"	"Metadata_5"	"Metadata_5"	"Metadata_5"	-0.832745185547002	0	0.524811778009387	0.11256923536126	0.821162948477401	0.11256923536126	0.898389089902363	NA	"prevalence"	100	4
"Feature93"	"Metadata_5"	"Metadata_5"	"Metadata_5"	0.446799801254348	0	0.28075931747841	0.111520046214896	0.821162948477401	0.210603371722019	0.910522182538172	NA	"prevalence"	100	68
"Feature58"	"Metadata_5"	"Metadata_5"	"Metadata_5"	0.84487084275294	0	0.477866390838888	0.120386457021764	0.860080564083325	0.226280015009275	0.910522182538172	NA	"abundance"	100	13
"Feature7"	"Metadata_2"	"Metadata_2"	"Metadata_2"	0.727360510214065	0	0.422749379610464	0.119442921060761	0.860080564083325	0.224619230729994	0.910522182538172	NA	"abundance"	100	15
"Feature68"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-1.28737575856725	0	0.790974474330134	0.122004160695032	0.861970317208926	0.229123306163164	0.910522182538172	NA	"abundance"	100	23
"Feature7"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-1.32050049934283	0	0.776269621257704	0.123138616744132	0.861970317208926	0.231114114554607	0.910522182538172	NA	"abundance"	100	15
"Feature60"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-0.42453059449937	0	0.277117750037792	0.125534722614335	0.869955627717341	0.235310478646812	0.910522182538172	NA	"prevalence"	100	83
"Feature87"	"Metadata_1"	"Metadata_1"	"Metadata_1"	-0.32003330405365	0	0.210533881371766	0.128484948260483	0.881584843015	0.240461514591467	0.910522182538172	NA	"prevalence"	100	50
"Feature32"	"Metadata_1"	"Metadata_1"	"Metadata_1"	-0.821931954559115	0	0.513730560124692	0.131931693982998	0.894907272378218	0.246457416088772	0.910522182538172	NA	"abundance"	100	20
"Feature35"	"Metadata_1"	"Metadata_1"	"Metadata_1"	-0.443604031792748	0	0.295275378425089	0.133009305995608	0.894907272378218	0.248327136509783	0.910522182538172	NA	"prevalence"	100	14
"Feature1"	"Metadata_2"	"Metadata_2"	"Metadata_2"	-0.530103395177327	0	0.409360991770959	0.200557150954836	0.907863926920882	0.360891131110551	0.910522182538172	NA	"abundance"	100	63
"Feature13"	"Metadata_1"	"Metadata_1"	"Metadata_1"	0.362913906112108	0	0.301808948408642	0.233354885419002	0.907863926920882	0.168521142785829	0.910522182538172	NA	"abundance"	100	74
"Feature23"	"Metadata_1"	"Metadata_1"	"Metadata_1"	0.435323392914681	0	0.309121853551099	0.167632563352452	0.907863926920882	0.182458367911499	0.910522182538172	NA	"abundance"	100	42
"Feature25"	"Metadata_2"	"Metadata_2"	"Metadata_2"	0.916607304531142	0	0.611546638870119	0.23086377086526	0.907863926920882	0.408429461032393	0.910522182538172	NA	"abundance"	100	9
"Feature28"	"Metadata_2"	"Metadata_2"	"Metadata_2"	-0.580869184324187	0	0.382547371733641	0.179708134159002	0.907863926920882	0.327121254835095	0.910522182538172	NA	"abundance"	100	12
"Feature32"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.723530851964771	0	0.505710815258682	0.174451005560467	0.907863926920882	0.318468857779876	0.910522182538172	NA	"abundance"	100	20
"Feature4"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-0.488516172977105	0	0.39555312816738	0.230463076979399	0.907863926920882	0.407812924107985	0.910522182538172	NA	"abundance"	100	27
"Feature44"	"Metadata_2"	"Metadata_2"	"Metadata_2"	-0.276868799640261	0	0.216606978176732	0.204323301533634	0.907863926920882	0.204323301533634	0.910522182538172	NA	"abundance"	100	100
"Feature45"	"Metadata_5"	"Metadata_5"	"Metadata_5"	0.483571818403972	0	0.385276185331701	0.220595987138769	0.907863926920882	0.39252938473581	0.910522182538172	NA	"abundance"	100	32
"Feature55"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.501446156878647	0	0.391586358375377	0.205121487407131	0.907863926920882	0.368168150218149	0.910522182538172	NA	"abundance"	100	68
"Feature58"	"Metadata_1"	"Metadata_1"	"Metadata_1"	-0.684608033484387	0	0.481309974488608	0.197909392998183	0.907863926920882	0.356650658159457	0.910522182538172	NA	"abundance"	100	13
"Feature59"	"Metadata_1"	"Metadata_1"	"Metadata_1"	1.46084351444561	0	1.02259744237468	0.163129218564928	0.907863926920882	1.11859144527325e-07	1.13968847051955e-05	NA	"abundance"	100	37
"Feature59"	"Metadata_5"	"Metadata_5"	"Metadata_5"	-0.59691813698508	0	0.449679871061478	0.194060199235672	0.907863926920882	0.350461037543955	0.910522182538172	NA	"abundance"	100	37
"Feature6"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-3.36557262516515	0	2.07556299486177	0.165832110838391	0.907863926920882	0.304163932691666	0.910522182538172	NA	"abundance"	100	11
"Feature6"	"Metadata_4"	"Metadata_4"	"Metadata_4"	2.5665609963891	0	1.55004009951936	0.158664425282705	0.907863926920882	0.29215445071512	0.910522182538172	NA	"abundance"	100	11
"Feature6"	"Metadata_5"	"Metadata_5"	"Metadata_5"	3.18666945790053	0	2.13585765659315	0.195909428862931	0.907863926920882	0.353438353408462	0.910522182538172	NA	"abundance"	100	11
"Feature60"	"Metadata_1"	"Metadata_1"	"Metadata_1"	0.314667977293919	0	0.25389515281828	0.218975772254993	0.907863926920882	0.390001155675315	0.910522182538172	NA	"abundance"	100	83
"Feature60"	"Metadata_5"	"Metadata_5"	"Metadata_5"	0.307653507148429	0	0.251117843286352	0.224258472141286	0.907863926920882	0.398225081955428	0.910522182538172	NA	"abundance"	100	83
"Feature74"	"Metadata_2"	"Metadata_2"	"Metadata_2"	-6.89946470095721	0	3.13847476378088	0.158993640706848	0.907863926920882	0.292708303628478	0.910522182538172	NA	"abundance"	100	8
"Feature74"	"Metadata_3"	"Metadata_3"	"Metadata_3"	2.23982475604384	0	1.1656600710535	0.194617179010475	0.907863926920882	0.351358511654955	0.910522182538172	NA	"abundance"	100	8
"Feature77"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.633865030877236	0	0.411454017515984	0.221073084854474	0.907863926920882	0.0719862431052524	0.697937800589158	NA	"abundance"	100	9
"Feature78"	"Metadata_1"	"Metadata_1"	"Metadata_1"	0.746492800117495	0	0.551925725355195	0.190593187200217	0.907863926920882	0.344860611393297	0.910522182538172	NA	"abundance"	100	27
"Feature83"	"Metadata_1"	"Metadata_1"	"Metadata_1"	1.56485118204234	0	0.889666158120021	0.176828090612057	0.907863926920882	0.322388007594608	0.910522182538172	NA	"abundance"	100	9
"Feature85"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.622571646412312	0	0.490091815976607	0.226237088750728	0.907863926920882	0.401290957175051	0.910522182538172	NA	"abundance"	100	19
"Feature89"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.415009493506571	0	0.315828002978454	0.193920184223908	0.907863926920882	0.350235330598382	0.910522182538172	NA	"abundance"	100	65
"Feature90"	"Metadata_1"	"Metadata_1"	"Metadata_1"	-2.68377391644724	0	1.3899016249317	0.193239184195249	0.907863926920882	0.349136986082052	0.910522182538172	NA	"abundance"	100	8
"Feature97"	"Metadata_2"	"Metadata_2"	"Metadata_2"	0.72256913312008	0	0.554193627520491	0.218920032766351	0.907863926920882	0.305601468668263	0.910522182538172	NA	"abundance"	100	17
"Feature1"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.280541354403582	0	0.213665389805862	0.18918500217473	0.907863926920882	0.342579039301607	0.910522182538172	NA	"prevalence"	100	63
"Feature1"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.272320217201666	0	0.216257325867806	0.207943086360784	0.907863926920882	0.372645845556319	0.910522182538172	NA	"prevalence"	100	63
"Feature1"	"Metadata_5"	"Metadata_5"	"Metadata_5"	0.289596369392135	0	0.211257823118469	0.170431192323908	0.907863926920882	0.311815593330868	0.910522182538172	NA	"prevalence"	100	63
"Feature16"	"Metadata_2"	"Metadata_2"	"Metadata_2"	0.378518917466359	0	0.30156688238409	0.209415592842849	0.907863926920882	0.374976295159976	0.910522182538172	NA	"prevalence"	100	12
"Feature16"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.406330049487565	0	0.315337253501804	0.197552113998217	0.907863926920882	0.35607739025127	0.910522182538172	NA	"prevalence"	100	12
"Feature17"	"Metadata_2"	"Metadata_2"	"Metadata_2"	0.69543840839125	0	0.478719085691497	0.146305214542149	0.907863926920882	0.146305214542149	0.910522182538172	NA	"prevalence"	100	4
"Feature2"	"Metadata_1"	"Metadata_1"	"Metadata_1"	-0.633490314493463	0	0.530959284067282	0.232828151888081	0.907863926920882	0.232828151888081	0.910522182538172	NA	"prevalence"	100	3
"Feature20"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.413362363523622	0	0.299949856641276	0.168170906706069	0.907863926920882	0.308060359549796	0.910522182538172	NA	"prevalence"	100	11
"Feature20"	"Metadata_5"	"Metadata_5"	"Metadata_5"	0.430644170512364	0	0.32356044037424	0.183204037303558	0.907863926920882	0.332844355322793	0.910522182538172	NA	"prevalence"	100	11
"Feature22"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.467510945883005	0	0.355917138328785	0.189001479134904	0.907863926920882	0.342281399154627	0.910522182538172	NA	"prevalence"	100	8
"Feature23"	"Metadata_2"	"Metadata_2"	"Metadata_2"	0.279668200642485	0	0.211766133122333	0.186619263449572	0.907863926920882	0.338411777408684	0.910522182538172	NA	"prevalence"	100	42
