"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Bacteroides_caccae"	"diagnosis"	"CD:dysbiosis_generaldysbiosis"	"diagnosisCD:dysbiosis_generaldysbiosis"	-1.9189213682256	0	0.237966095397188	7.39323525288395e-16	3.35962364747331e-14	1.47864705057679e-15	4.33736468169193e-14	NA	"prevalence"	1527	958
"Clostridium_sp_AF34_10BH"	"diagnosis"	"CD:dysbiosis_generaldysbiosis"	"diagnosisCD:dysbiosis_generaldysbiosis"	-2.32337274579141	0	0.288603101110825	8.25184103476583e-16	3.66456758680282e-14	1.65036820695316e-15	4.7102400717366e-14	NA	"prevalence"	1527	960
"Flavonifractor_plautii"	"reads"	"reads"	"reads"	0.609585711532297	0	0.0765513418821425	1.67786699630652e-15	7.2856713572954e-14	3.35573399261304e-15	9.08629511845994e-14	NA	"prevalence"	1527	1224
"Escherichia_coli"	"diagnosis"	"CD:dysbiosis_generaldysbiosis"	"diagnosisCD:dysbiosis_generaldysbiosis"	3.53316971938009	-0.218203238148828	0.386785749222689	3.21964677141295e-15	1.36764995463933e-13	3.21964677141295e-15	8.94722892266337e-14	NA	"abundance"	1527	707
"Bacteroides_ovatus"	"diagnosis"	"UC:dysbiosis_generaldysbiosis"	"diagnosisUC:dysbiosis_generaldysbiosis"	-2.9642583581622	0	0.378266495458742	4.63541980617703e-15	1.92715112792977e-13	9.27083961235407e-15	2.44750165766148e-13	NA	"prevalence"	1527	1176
"Bifidobacterium_adolescentis"	"diagnosis"	"CD"	"diagnosisCD"	-1.1666471547643	0	0.151100730061688	1.15430036111683e-14	4.6989643867131e-13	2.30860072223364e-14	5.94605454311884e-13	NA	"prevalence"	1527	427
"Clostridiales_bacterium"	"reads"	"reads"	"reads"	0.507413656864015	0	0.065920103249212	1.38858496217676e-14	5.53733676753752e-13	2.77716992435349e-14	6.98259866694592e-13	NA	"prevalence"	1527	985
"GGB9713_SGB15249"	"diagnosis"	"UC"	"diagnosisUC"	-1.43393637601186	0	0.186764597305458	1.61876699705755e-14	6.32614142450092e-13	3.23753399411508e-14	7.95078115764074e-13	NA	"prevalence"	1527	329
"Clostridium_symbiosum"	"diagnosis"	"UC"	"diagnosisUC"	1.24677220210813	0	0.163165266577745	2.15270333618679e-14	8.24780846844901e-13	4.30540667237354e-14	1.03329760136965e-12	NA	"prevalence"	1527	539
"Odoribacter_splanchnicus"	"diagnosis"	"CD:dysbiosis_generaldysbiosis"	"diagnosisCD:dysbiosis_generaldysbiosis"	-1.95408255945983	0	0.256991584382346	2.87819612980781e-14	1.06113117691405e-12	5.75639225961552e-14	1.32146744046826e-12	NA	"prevalence"	1527	757
"Veillonella_parvula"	"diagnosis"	"CD:dysbiosis_generaldysbiosis"	"diagnosisCD:dysbiosis_generaldysbiosis"	4.05455092654966	-0.218203238148828	0.487773406707929	5.09592368302947e-14	1.84396942159992e-12	5.09592368302947e-14	1.19584342428425e-12	NA	"abundance"	1527	547
"Veillonella_parvula"	"age"	"age"	"age"	-0.462239006454625	0	0.0614344620000609	5.30848975267983e-14	1.88596163213389e-12	1.06169795053594e-13	2.38543199099138e-12	NA	"prevalence"	1527	547
"Vescimonas_coprocola"	"diagnosis"	"UC"	"diagnosisUC"	-1.12247955029163	0	0.149347350674098	5.6521331153512e-14	1.97219073346361e-12	1.1304266230702e-13	2.48693857075445e-12	NA	"prevalence"	1527	599
"Odoribacter_splanchnicus"	"diagnosis"	"UC"	"diagnosisUC"	-1.11090375119449	0	0.148779218052819	8.21723457839868e-14	2.76835799417087e-12	1.64344691567967e-13	3.54179580195454e-12	NA	"prevalence"	1527	757
"Blautia_faecis"	"reads"	"reads"	"reads"	0.527080303260816	0	0.070694796379584	8.93812942697622e-14	2.91085081671859e-12	1.78762588539516e-13	3.70143712740645e-12	NA	"prevalence"	1527	1125
"Blautia_wexlerae"	"reads"	"reads"	"reads"	0.655727873265719	0	0.0879488237654385	8.93316071897948e-14	2.91085081671859e-12	1.78663214379581e-13	3.70143712740645e-12	NA	"prevalence"	1527	1302
"Roseburia_sp_AF02_12"	"diagnosis"	"UC"	"diagnosisUC"	-1.21982155345045	0	0.164517463934381	1.22046347120859e-13	3.90948462744521e-12	2.44092694241702e-13	4.9569593292161e-12	NA	"prevalence"	1527	363
"Coprococcus_comes"	"diagnosis"	"CD:dysbiosis_generaldysbiosis"	"diagnosisCD:dysbiosis_generaldysbiosis"	-2.51554225299193	0	0.340487210319564	1.48978903576972e-13	4.69523834821617e-12	2.9795780715392e-13	5.9366687614064e-12	NA	"prevalence"	1527	759
"Firmicutes_bacterium_AF16_15"	"diagnosis"	"CD"	"diagnosisCD"	-1.16336860515412	0	0.157887197925849	1.72748899680427e-13	5.3579579361199e-12	3.45497799360824e-13	6.75640140972278e-12	NA	"prevalence"	1527	827
"Dialister_invisus"	"age"	"age"	"age"	-0.415407466413922	0	0.0566610572531256	2.27683019253888e-13	6.95144718159525e-12	4.55366038507722e-13	8.74302793934827e-12	NA	"prevalence"	1527	726
"Bilophila_wadsworthia"	"diagnosis"	"CD:dysbiosis_generaldysbiosis"	"diagnosisCD:dysbiosis_generaldysbiosis"	-2.14475467916297	0	0.292762277237041	2.37255292036347e-13	7.13225908675418e-12	4.74510584072637e-13	8.94791387108401e-12	NA	"prevalence"	1527	764
"Alistipes_shahii"	"diagnosis"	"UC"	"diagnosisUC"	-1.07633367344126	0	0.148461924442257	4.17088423150534e-13	1.21640414751663e-11	8.34176846300893e-13	1.54542236788376e-11	NA	"prevalence"	1527	673
"Parabacteroides_distasonis"	"diagnosis"	"UC:dysbiosis_generaldysbiosis"	"diagnosisUC:dysbiosis_generaldysbiosis"	-2.8822714189155	0	0.39963463136604	5.50281866805265e-13	1.55833444599636e-11	1.10056373361023e-12	2.00378500464207e-11	NA	"prevalence"	1527	1140
"Alistipes_onderdonkii"	"diagnosis"	"UC"	"diagnosisUC"	-1.09138891074	0	0.151845780495726	6.59967919432944e-13	1.81630607686193e-11	1.31993583886545e-12	2.36246143363037e-11	NA	"prevalence"	1527	831
"Blautia_wexlerae"	"diagnosis"	"CD:dysbiosis_generaldysbiosis"	"diagnosisCD:dysbiosis_generaldysbiosis"	-1.66183315092298	0	0.233643972203895	1.13816806273992e-12	3.08886165915806e-11	2.27633612547854e-12	4.00635158084223e-11	NA	"prevalence"	1527	1302
"Alistipes_communis"	"age"	"age"	"age"	0.422446770621402	0	0.0595595655641848	1.31382523204136e-12	3.51673219645044e-11	2.62765046408099e-12	4.54885063945825e-11	NA	"prevalence"	1527	407
"Ruminococcus_lactaris"	"diagnosis"	"CD"	"diagnosisCD"	-1.09672432306373	0	0.155556561439369	1.78500304388463e-12	4.71337290236562e-11	3.57000608776606e-12	6.08052649787251e-11	NA	"prevalence"	1527	379
"GGB9713_SGB15249"	"age"	"age"	"age"	0.437867261675117	0	0.0621949514068436	1.91911715227834e-12	4.93415120467353e-11	3.838234304553e-12	6.43361178667932e-11	NA	"prevalence"	1527	329
"Eubacterium_rectale"	"antibiotics"	"Yes"	"antibioticsYes"	-1.40356982074221	0	0.200809003617442	2.75717946904054e-12	6.99679049676001e-11	5.51435893807346e-12	9.09869224782121e-11	NA	"prevalence"	1527	1211
"Blautia_obeum"	"reads"	"reads"	"reads"	0.416577935084201	0	0.0596517608671522	2.87920153776464e-12	7.21276898050271e-11	5.75840307552099e-12	9.35519022730794e-11	NA	"prevalence"	1527	899
"Clostridiaceae_bacterium"	"diagnosis"	"CD:dysbiosis_generaldysbiosis"	"diagnosisCD:dysbiosis_generaldysbiosis"	-1.54901219347218	0	0.222499054747677	3.35756379143678e-12	8.3046577828702e-11	6.71512758286227e-12	1.07442041325796e-10	NA	"prevalence"	1527	1109
"Akkermansia_muciniphila"	"age"	"age"	"age"	0.402481327071245	0	0.057941515453985	3.74891046172918e-12	9.15671380277352e-11	7.4978209234443e-12	1.1817461037548e-10	NA	"prevalence"	1527	407
"Ruthenibacterium_lactatiformans"	"reads"	"reads"	"reads"	0.403874098138129	0	0.0582180021460392	3.99744606608479e-12	9.64322174460454e-11	7.99489213215359e-12	1.2415597193462e-10	NA	"prevalence"	1527	797
"Gemmiger_formicilis"	"diagnosis"	"CD"	"diagnosisCD"	-0.947014334544654	0	0.13963884371853	1.18619323306243e-11	2.6951413690744e-10	2.37238646611078e-11	3.63078276552607e-10	NA	"prevalence"	1527	472
"Eubacterium_rectale"	"diagnosis"	"UC:dysbiosis_generaldysbiosis"	"diagnosisUC:dysbiosis_generaldysbiosis"	-2.58968887708409	0	0.382516891379476	1.28667206085282e-11	2.88983587000737e-10	2.57334412168908e-11	3.88207341786238e-10	NA	"prevalence"	1527	1211
"Clostridiaceae_bacterium"	"reads"	"reads"	"reads"	0.459202346552485	0	0.0679481945330475	1.39789555561744e-11	3.10396354054144e-10	2.79579111121533e-11	4.15824706118786e-10	NA	"prevalence"	1527	1109
"Clostridium_sp_AF34_10BH"	"reads"	"reads"	"reads"	0.432058801331717	0	0.0640168772143633	1.48725079535606e-11	3.26526747654578e-10	2.97450159069e-11	4.362602333012e-10	NA	"prevalence"	1527	960
"Oscillibacter_sp_ER4"	"age"	"age"	"age"	0.384195268250935	0	0.0571555254325802	1.79336830935111e-11	3.89360186274675e-10	3.58673661867006e-11	5.1884847524871e-10	NA	"prevalence"	1527	458
"Dorea_longicatena"	"diagnosis"	"CD:dysbiosis_generaldysbiosis"	"diagnosisCD:dysbiosis_generaldysbiosis"	-1.50620929478216	0	0.22416784001388	1.82832704393326e-11	3.92588026796219e-10	3.65665408783309e-11	5.21814421182668e-10	NA	"prevalence"	1527	1020
"Ruminococcus_bicirculans"	"diagnosis"	"CD"	"diagnosisCD"	-0.902739629900969	0	0.136754951101867	4.07986842910014e-11	8.57211065641041e-10	8.15973685803381e-11	1.13377396343207e-09	NA	"prevalence"	1527	678
"Lachnospira_sp_NSJ_43"	"diagnosis"	"UC"	"diagnosisUC"	-1.12835365738951	0	0.171205810065983	4.37972568756269e-11	9.10423829095478e-10	8.75945137493354e-11	1.20129618856231e-09	NA	"prevalence"	1527	296
"Bacteroides_xylanisolvens"	"diagnosis"	"UC"	"diagnosisUC"	-2.50891623190582	0.0724275054371192	0.326415900916541	5.01894081850196e-11	1.03231687993188e-09	5.01894081850196e-11	7.06666867245076e-10	NA	"abundance"	1527	959
"Enterocloster_bolteae"	"diagnosis"	"UC"	"diagnosisUC"	0.974573313971743	0	0.148453344264492	5.20867338288774e-11	1.06018206147528e-09	1.04173467655042e-10	1.41034848517595e-09	NA	"prevalence"	1527	866
"Anaerostipes_hadrus"	"antibiotics"	"Yes"	"antibioticsYes"	-1.2749866950818	0	0.194311721348372	5.32501736700801e-11	1.0726890654777e-09	1.06500347337325e-10	1.42359957959765e-09	NA	"prevalence"	1527	1128
"Alistipes_shahii"	"diagnosis"	"CD"	"diagnosisCD"	-0.897427686531403	0	0.136924174552094	5.59429735548519e-11	1.11543439108348e-09	1.11885947106574e-10	1.47689450180678e-09	NA	"prevalence"	1527	673
"Clostridium_sp_1001270H_150608_G6"	"diagnosis"	"CD"	"diagnosisCD"	-1.41204825481475	0	0.215592096080833	5.76801793236839e-11	1.13845525655029e-09	1.15360358644041e-10	1.50395726824824e-09	NA	"prevalence"	1527	141
"Enterocloster_bolteae"	"diagnosis"	"CD:dysbiosis_generaldysbiosis"	"diagnosisCD:dysbiosis_generaldysbiosis"	2.74885458525171	-0.218203238148828	0.365500529550213	6.1298077724814e-11	1.18590538489393e-09	1.22596155445871e-10	1.57879927013219e-09	NA	"abundance"	1527	866
"Roseburia_hominis"	"diagnosis"	"UC"	"diagnosisUC"	-1.02787401866753	0	0.157675458386111	7.08144512923267e-11	1.35658272377653e-09	1.41628902579639e-10	1.80192917016986e-09	NA	"prevalence"	1527	876
"Flavonifractor_plautii"	"age"	"age"	"age"	-0.417916580072872	0	0.0641581246036504	7.32472762214412e-11	1.38956483239511e-09	1.46494552437517e-10	1.84164580207164e-09	NA	"prevalence"	1527	1224
"Enterocloster_bolteae"	"diagnosis"	"CD"	"diagnosisCD"	0.88024507981492	0	0.136074296857794	9.87474101261116e-11	1.83764227987069e-09	1.97494820242472e-10	2.45358270795354e-09	NA	"prevalence"	1527	866
"Collinsella_SGB14861"	"diagnosis"	"CD:dysbiosis_generaldysbiosis"	"diagnosisCD:dysbiosis_generaldysbiosis"	-2.28370321484751	0	0.353357604625886	1.02737561885598e-10	1.89386033890998e-09	2.0547512376064e-10	2.52304338013065e-09	NA	"prevalence"	1527	593
"Blautia_obeum"	"diagnosis"	"CD:dysbiosis_generaldysbiosis"	"diagnosisCD:dysbiosis_generaldysbiosis"	-1.5279512035478	0	0.237192133126003	1.18042098494291e-10	2.15564729399854e-09	2.36084196974647e-10	2.8655737012095e-09	NA	"prevalence"	1527	899
"Alistipes_finegoldii"	"diagnosis"	"UC"	"diagnosisUC"	-0.951460078890501	0	0.14791534874847	1.25552204436865e-10	2.26978156138926e-09	2.51104408857965e-10	3.00462246070416e-09	NA	"prevalence"	1527	639
"Clostridium_fessum"	"reads"	"reads"	"reads"	0.404524608357118	0	0.0629005046614337	1.26615245747917e-10	2.26978156138926e-09	2.53230491479801e-10	3.00462246070416e-09	NA	"prevalence"	1527	926
"GGB33469_SGB15236"	"diagnosis"	"UC"	"diagnosisUC"	-1.18244995704498	0	0.185464090310232	1.82215306571353e-10	3.17900633071807e-09	3.64430613109503e-10	4.22899700487511e-09	NA	"prevalence"	1527	293
"GGB3175_SGB4191"	"diagnosis"	"UC"	"diagnosisUC"	-1.85621189273681	0	0.292348776762491	2.16288188325187e-10	3.74006300873819e-09	4.32576376603592e-10	4.96522449666732e-09	NA	"prevalence"	1527	154
"Roseburia_inulinivorans"	"antibiotics"	"Yes"	"antibioticsYes"	-1.26014088165761	0	0.198632782446587	2.23768640029092e-10	3.83547300541093e-09	4.47537280008111e-10	5.08171363105984e-09	NA	"prevalence"	1527	951
"Lacrimispora_celerecrescens"	"diagnosis"	"CD:dysbiosis_generaldysbiosis"	"diagnosisCD:dysbiosis_generaldysbiosis"	-2.06438344293039	0	0.326176052764812	2.46680584477404e-10	4.19142488755519e-09	4.93361168893956e-10	5.54244036544699e-09	NA	"prevalence"	1527	756
"GGB9453_SGB14844"	"age"	"age"	"age"	0.430671713017846	0	0.0680881469117546	2.52891182419699e-10	4.25990836593182e-09	5.05782364775443e-10	5.62217028634597e-09	NA	"prevalence"	1527	222
"Ruminococcus_gnavus"	"diagnosis"	"CD:dysbiosis_generaldysbiosis"	"diagnosisCD:dysbiosis_generaldysbiosis"	2.51636556482628	-0.218203238148828	0.34143746730334	2.71405564689076e-10	4.53270490087567e-09	2.71405564689076e-10	3.18449195901849e-09	NA	"abundance"	1527	767
"Clostridium_sp_AM22_11AC"	"reads"	"reads"	"reads"	0.361431822865346	0	0.0576691073248371	3.67270951719675e-10	6.08175796322241e-09	7.3454190330446e-10	8.07996093634906e-09	NA	"prevalence"	1527	730
"Bilophila_wadsworthia"	"reads"	"reads"	"reads"	0.37358153663632	0	0.0598274328244606	4.25652273999298e-10	6.98928187726578e-09	8.51304547817414e-10	9.26781033500195e-09	NA	"prevalence"	1527	764
"Dialister_invisus"	"antibiotics"	"Yes"	"antibioticsYes"	-1.29806442863652	0	0.208070409255167	4.41553532899617e-10	7.18996336071543e-09	8.83107065604263e-10	9.51592919671533e-09	NA	"prevalence"	1527	726
"Dysosmobacter_welbionis"	"diagnosis"	"UC:dysbiosis_generaldysbiosis"	"diagnosisUC:dysbiosis_generaldysbiosis"	-2.35196618743903	0	0.377380816647682	4.59513895092276e-10	7.42057976041575e-09	9.19027789973397e-10	9.78423379649485e-09	NA	"prevalence"	1527	1191
"Ruminococcus_bromii"	"diagnosis"	"UC"	"diagnosisUC"	-0.999757449350908	0	0.16049891629119	4.6924076543852e-10	7.51554471858089e-09	9.38481530656852e-10	9.81224253835283e-09	NA	"prevalence"	1527	429
"Clostridium_sp_AM22_11AC"	"diagnosis"	"CD:dysbiosis_generaldysbiosis"	"diagnosisCD:dysbiosis_generaldysbiosis"	-1.90451053224658	0	0.306599909995827	5.24102108898884e-10	8.32597984380829e-09	1.04820421752308e-09	1.07466374146056e-08	NA	"prevalence"	1527	730
"Faecalibacterium_prausnitzii"	"diagnosis"	"UC:dysbiosis_generaldysbiosis"	"diagnosisUC:dysbiosis_generaldysbiosis"	-2.82285785118687	0	0.458697387627646	7.55172283721703e-10	1.17111638285096e-08	1.51034456687312e-09	1.53358063713271e-08	NA	"prevalence"	1527	1374
"Lacrimispora_amygdalina"	"diagnosis"	"CD:dysbiosis_generaldysbiosis"	"diagnosisCD:dysbiosis_generaldysbiosis"	-1.62453806860497	0	0.264222603583724	7.82837368190957e-10	1.20446001373632e-08	1.56567473576908e-09	1.5746214485449e-08	NA	"prevalence"	1527	865
"Phocaeicola_vulgatus"	"diagnosis"	"UC:dysbiosis_generaldysbiosis"	"diagnosisUC:dysbiosis_generaldysbiosis"	-2.24400377732507	0	0.365510093574006	8.28464330997016e-10	1.26470258028763e-08	1.65692866130767e-09	1.65067610032161e-08	NA	"prevalence"	1527	1288
"Bacteroides_uniformis"	"diagnosis"	"CD:dysbiosis_generaldysbiosis"	"diagnosisCD:dysbiosis_generaldysbiosis"	-3.12253792320049	-0.218203238148828	0.395939450694024	9.26537291334739e-10	1.40345261028533e-08	9.26537291334739e-10	9.78423379649485e-09	NA	"abundance"	1527	1244
"Prevotella_copri_clade_A"	"reads"	"reads"	"reads"	0.420075619737563	0	0.0686399205210051	9.3581293885777e-10	1.40659883271391e-08	1.87162587683979e-09	1.84713731396525e-08	NA	"prevalence"	1527	289
"Clostridium_sp_AF20_17LB"	"diagnosis"	"UC"	"diagnosisUC"	2.15438362877583	0.0724275054371192	0.262448339652515	9.76108305295043e-10	1.45596612866146e-08	9.76108305295043e-10	1.0105591866584e-08	NA	"abundance"	1527	654
"Oscillospiraceae_bacterium"	"age"	"age"	"age"	0.611733617350978	0	0.100165315524573	1.01368780113505e-09	1.50056512380143e-08	2.02737560124254e-09	1.98232281010381e-08	NA	"prevalence"	1527	81
"Roseburia_hominis"	"reads"	"reads"	"reads"	0.362478668683141	0	0.0595102038005468	1.12183790583825e-09	1.63587408060294e-08	2.24367581041798e-09	2.17368959247834e-08	NA	"prevalence"	1527	876
"Clostridium_fessum"	"diagnosis"	"UC"	"diagnosisUC"	-0.966830409745569	0	0.15925698008434	1.2720925909207e-09	1.84123623900671e-08	2.54418518022318e-09	2.44241777301425e-08	NA	"prevalence"	1527	926
"Ruminococcus_torques"	"reads"	"reads"	"reads"	0.38987959730551	0	0.0642482601214064	1.29247714717876e-09	1.85698554822595e-08	2.58495429268702e-09	2.45919975952927e-08	NA	"prevalence"	1527	1093
